alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
Spiral-LSHADE,cec2022,3,20,26,600.0,0.0,80000,1,8.336880922317505
CMAES,cec2022,3,20,26,600.0,0.0,3877,1,0.5263919830322266
SciPyDE,cec2022,3,20,26,601.8316523902678,1.8316523902677773,600,0,0.0352025032043457
LBFGSB,cec2022,3,20,26,600.0000020297089,2.0297088667575736e-06,210,0,0.011817693710327148
PSO,cec2022,3,20,26,600.0000000000001,1.1368683772161603e-13,80100,1,7.660705804824829
GWO,cec2022,3,20,26,600.0196130471771,0.019613047177131193,80100,0,8.616562843322754
GA,cec2022,3,20,26,600.0000120548049,1.2054804869876534e-05,80100,0,12.65522289276123
SSA,cec2022,3,20,26,600.0000000000119,1.1937117960769683e-11,152100,1,19.125248908996582
NLSHADE-RSP,cec2022,3,20,27,600.0,0.0,80002,1,3.8154048919677734
LSHADE,cec2022,3,20,27,600.0,0.0,43400,1,2.1726396083831787
JADE,cec2022,3,20,27,600.0,0.0,49100,1,2.4380648136138916
jSO,cec2022,3,20,27,600.0,0.0,59106,1,3.0175514221191406
Spiral-LSHADE,cec2022,3,20,27,600.0,0.0,80000,1,7.807332277297974
CMAES,cec2022,3,20,27,600.0000000000001,1.1368683772161603e-13,4093,1,0.5359320640563965
SciPyDE,cec2022,3,20,27,602.2112214939848,2.2112214939847945,600,0,0.03965425491333008
LBFGSB,cec2022,3,20,27,600.181228728146,0.18122872814603852,336,0,0.01784539222717285
PSO,cec2022,3,20,27,600.0000000000002,2.2737367544323206e-13,80100,1,7.841147184371948
GWO,cec2022,3,20,27,600.0000381213413,3.8121341276564635e-05,80100,0,8.525304317474365
GA,cec2022,3,20,27,600.000009825899,9.825899041970843e-06,80100,0,12.823704957962036
SSA,cec2022,3,20,27,600.000000000016,1.602984411874786e-11,152100,1,18.963433265686035
NLSHADE-RSP,cec2022,3,20,28,600.0000000000001,1.1368683772161603e-13,80002,1,3.850834846496582
LSHADE,cec2022,3,20,28,600.0,0.0,33900,1,1.6963610649108887
JADE,cec2022,3,20,28,600.0,0.0,46400,1,2.3235297203063965
jSO,cec2022,3,20,28,600.0,0.0,59912,1,3.068098306655884
Spiral-LSHADE,cec2022,3,20,28,600.0,0.0,80000,1,7.719388961791992
CMAES,cec2022,3,20,28,600.0,0.0,4153,1,0.5262813568115234
SciPyDE,cec2022,3,20,28,601.4423953276025,1.4423953276025259,600,0,0.03342390060424805
LBFGSB,cec2022,3,20,28,600.7370334050128,0.7370334050127667,315,0,0.016666412353515625
PSO,cec2022,3,20,28,600.0000000000002,2.2737367544323206e-13,80100,1,7.809878587722778
GWO,cec2022,3,20,28,600.0001203671919,0.00012036719192565215,80100,0,8.754034280776978
GA,cec2022,3,20,28,600.0000118281018,1.1828101833089022e-05,80100,0,12.406382322311401
SSA,cec2022,3,20,28,600.0000000000271,2.7057467377744615e-11,152100,1,18.616575002670288
NLSHADE-RSP,cec2022,3,20,29,600.0,0.0,80002,1,3.7789154052734375
LSHADE,cec2022,3,20,29,600.0,0.0,37100,1,1.83951997756958
JADE,cec2022,3,20,29,600.0,0.0,59200,1,2.9007346630096436
jSO,cec2022,3,20,29,600.0,0.0,59647,1,3.028923273086548
Spiral-LSHADE,cec2022,3,20,29,600.0,0.0,80000,1,7.573680400848389
CMAES,cec2022,3,20,29,600.0000000000001,1.1368683772161603e-13,4033,1,0.5187287330627441
SciPyDE,cec2022,3,20,29,601.8286627847134,1.8286627847134014,600,0,0.03307223320007324
LBFGSB,cec2022,3,20,29,600.897191819254,0.8971918192539761,336,0,0.017389774322509766
PSO,cec2022,3,20,29,600.0000000000001,1.1368683772161603e-13,80100,1,7.6632912158966064
GWO,cec2022,3,20,29,600.0000558657885,5.5865788453957066e-05,80100,0,8.979572057723999
GA,cec2022,3,20,29,600.0000077663252,7.766325211377989e-06,80100,0,12.655887603759766
SSA,cec2022,3,20,29,600.0000000000156,1.5575096767861396e-11,152100,1,19.411479949951172
NLSHADE-RSP,cec2022,4,20,0,920.0000000000007,120.00000000000068,80002,0,5.584613800048828
LSHADE,cec2022,4,20,0,839.702401682655,39.70240168265502,80100,0,5.7875306606292725
JADE,cec2022,4,20,0,856.0418404691939,56.04184046919386,80100,0,5.69357705116272
jSO,cec2022,4,20,0,841.1841498655504,41.18414986555035,80334,0,5.816323518753052
Spiral-LSHADE,cec2022,4,20,0,850.0000000000002,50.00000000000023,80000,0,9.146327018737793
CMAES,cec2022,4,20,0,906.0,106.0,9061,0,1.527292251586914
SciPyDE,cec2022,4,20,0,992.9669568662548,192.9669568662548,80100,0,7.11137580871582
LBFGSB,cec2022,4,20,0,1680.5000000007653,880.5000000007653,168,0,0.012558698654174805
PSO,cec2022,4,20,0,1022.0036014563176,222.0036014563176,80100,0,9.317091226577759
GWO,cec2022,4,20,0,982.6221062817965,182.6221062817965,80100,0,10.731155395507812
GA,cec2022,4,20,0,924.0000514080917,124.00005140809174,80100,0,14.765334367752075
SSA,cec2022,4,20,0,1187.5,387.5,152100,0,22.59154224395752
NLSHADE-RSP,cec2022,4,20,1,951.1040597884963,151.10405978849633,80002,0,5.452779531478882
LSHADE,cec2022,4,20,1,840.3915951870224,40.3915951870224,80100,0,5.675312519073486
JADE,cec2022,4,20,1,838.0351234090933,38.03512340909333,80100,0,5.630858898162842
jSO,cec2022,4,20,1,848.0000000046674,48.00000000466741,80334,0,5.705419063568115
Spiral-LSHADE,cec2022,4,20,1,834.0,34.0,80000,0,8.934270858764648
CMAES,cec2022,4,20,1,868.0,68.0,9133,0,1.493299961090088
SciPyDE,cec2022,4,20,1,1008.090451071184,208.09045107118402,80100,0,6.9515838623046875
LBFGSB,cec2022,4,20,1,1730.5000000000114,930.5000000000114,126,0,0.009338617324829102
PSO,cec2022,4,20,1,1096.0,296.0,80100,0,9.498984575271606
GWO,cec2022,4,20,1,864.00009386286,64.00009386286001,80100,0,10.632272243499756
GA,cec2022,4,20,1,932.0017537431677,132.00175374316768,80100,0,14.211525678634644
SSA,cec2022,4,20,1,1108.4531906827553,308.45319068275535,152100,0,23.310654878616333
NLSHADE-RSP,cec2022,4,20,2,960.0,160.0,80002,0,5.973236083984375
LSHADE,cec2022,4,20,2,851.8932163599861,51.89321635998613,80100,0,6.168945074081421
JADE,cec2022,4,20,2,829.0619835597736,29.06198355977358,80100,0,6.069248676300049
jSO,cec2022,4,20,2,828.0000248399067,28.0000248399067,80334,0,6.1714746952056885
Spiral-LSHADE,cec2022,4,20,2,842.0,42.0,80000,0,8.843918561935425
CMAES,cec2022,4,20,2,892.0000000000001,92.00000000000011,8521,0,1.2779297828674316
SciPyDE,cec2022,4,20,2,1003.3342475382415,203.33424753824147,80100,0,7.502961158752441
LBFGSB,cec2022,4,20,2,1638.5000000102107,838.5000000102107,189,0,0.014871358871459961
PSO,cec2022,4,20,2,904.0,104.0,80100,0,9.34475588798523
GWO,cec2022,4,20,2,874.0000959080837,74.00009590808372,80100,0,10.467786312103271
GA,cec2022,4,20,2,844.0096290112549,44.0096290112549,80100,0,14.159886598587036
SSA,cec2022,4,20,2,1024.0,224.0,152100,0,23.539382696151733
NLSHADE-RSP,cec2022,4,20,3,932.5,132.5,80002,0,5.576050281524658
LSHADE,cec2022,4,20,3,847.7632209820868,47.76322098208675,80100,0,5.739368200302124
JADE,cec2022,4,20,3,846.75019363695,46.75019363695003,80100,0,5.651907205581665
jSO,cec2022,4,20,3,824.0007480765267,24.000748076526747,80334,0,5.759826183319092
Spiral-LSHADE,cec2022,4,20,3,832.0,32.0,80000,0,8.93835973739624
CMAES,cec2022,4,20,3,886.0000000000001,86.00000000000011,9925,0,1.6320252418518066
SciPyDE,cec2022,4,20,3,1033.89363872808,233.89363872808008,80100,0,7.0313591957092285
LBFGSB,cec2022,4,20,3,1541.0000000001191,741.0000000001191,105,0,0.01283574104309082
PSO,cec2022,4,20,3,940.5,140.5,80100,0,9.515002965927124
GWO,cec2022,4,20,3,886.0000252636834,86.00002526368337,80100,0,10.49820351600647
GA,cec2022,4,20,3,964.5059712260725,164.50597122607246,80100,0,14.498419284820557
SSA,cec2022,4,20,3,1067.4486112991237,267.44861129912374,152100,0,22.548502445220947
NLSHADE-RSP,cec2022,4,20,4,958.0,158.0,80002,0,5.4567930698394775
LSHADE,cec2022,4,20,4,819.8223428379059,19.82234283790592,80100,0,5.650246858596802
JADE,cec2022,4,20,4,842.0668605599836,42.06686055998364,80100,0,5.573916673660278
jSO,cec2022,4,20,4,824.0000000104789,24.000000010478857,80334,0,5.733071327209473
Spiral-LSHADE,cec2022,4,20,4,896.0,96.0,80000,0,8.91507339477539
CMAES,cec2022,4,20,4,902.0000000000002,102.00000000000023,9541,0,1.5607645511627197
SciPyDE,cec2022,4,20,4,1051.8808042649887,251.88080426498868,80100,0,6.975455284118652
LBFGSB,cec2022,4,20,4,2031.5,1231.5,21,0,0.002007722854614258
PSO,cec2022,4,20,4,926.0,126.0,80100,0,9.723791122436523
GWO,cec2022,4,20,4,866.0002343403223,66.00023434032232,80100,0,10.689031600952148
GA,cec2022,4,20,4,844.013959387235,44.01395938723499,80100,0,14.159533262252808
SSA,cec2022,4,20,4,1067.0,267.0,152100,0,22.45754361152649
NLSHADE-RSP,cec2022,4,20,5,878.0,78.0,80002,0,5.508427858352661
LSHADE,cec2022,4,20,5,863.9900648541154,63.99006485411542,80100,0,5.758925199508667
JADE,cec2022,4,20,5,862.1254810092234,62.12548100922345,80100,0,5.684898376464844
jSO,cec2022,4,20,5,826.9704012678067,26.970401267806665,80334,0,5.783330202102661
Spiral-LSHADE,cec2022,4,20,5,870.5013817881629,70.50138178816292,80000,0,9.178767919540405
CMAES,cec2022,4,20,5,860.0000000000001,60.000000000000114,8809,0,1.4171416759490967
SciPyDE,cec2022,4,20,5,988.6114045990633,188.61140459906335,80100,0,7.083390712738037
LBFGSB,cec2022,4,20,5,1683.0000000002879,883.0000000002879,168,0,0.018281936645507812
PSO,cec2022,4,20,5,928.0,128.0,80100,0,9.57630443572998
GWO,cec2022,4,20,5,864.0000536305726,64.00005363057255,80100,0,10.292737245559692
GA,cec2022,4,20,5,892.0000359379271,92.00003593792712,80100,0,14.64695119857788
SSA,cec2022,4,20,5,1118.0713333711924,318.0713333711924,152100,0,22.466010808944702
NLSHADE-RSP,cec2022,4,20,6,948.5,148.5,80002,0,5.506202220916748
LSHADE,cec2022,4,20,6,836.363367309953,36.36336730995299,80100,0,5.648058176040649
JADE,cec2022,4,20,6,830.5231573124789,30.52315731247893,80100,0,5.706184387207031
jSO,cec2022,4,20,6,822.0001651932698,22.000165193269822,80334,0,5.82956337928772
Spiral-LSHADE,cec2022,4,20,6,888.0,88.0,80000,0,9.138429164886475
CMAES,cec2022,4,20,6,906.0,106.0,11233,0,1.8181734085083008
SciPyDE,cec2022,4,20,6,988.7279249375567,188.72792493755674,80100,0,7.052143573760986
LBFGSB,cec2022,4,20,6,1554.0000000044968,754.0000000044968,210,0,0.015582799911499023
PSO,cec2022,4,20,6,1134.0,334.0,80100,0,9.422646760940552
GWO,cec2022,4,20,6,866.0000884331353,66.00008843313526,80100,0,10.3442223072052
GA,cec2022,4,20,6,900.5022911450857,100.50229114508568,80100,0,14.022106170654297
SSA,cec2022,4,20,6,971.9228281264562,171.92282812645624,152100,0,21.854716777801514
NLSHADE-RSP,cec2022,4,20,7,938.0000169707978,138.0000169707978,80002,0,5.599939346313477
LSHADE,cec2022,4,20,7,854.09920810862,54.09920810862002,80100,0,5.833528518676758
JADE,cec2022,4,20,7,847.7582894596112,47.758289459611206,80100,0,5.759748935699463
jSO,cec2022,4,20,7,839.1200173681837,39.12001736818365,80334,0,5.843071460723877
Spiral-LSHADE,cec2022,4,20,7,872.0,72.0,80000,0,9.147769689559937
CMAES,cec2022,4,20,7,896.0,96.0,9865,0,1.6364877223968506
SciPyDE,cec2022,4,20,7,1026.3395433260391,226.33954332603912,80100,0,7.191746711730957
LBFGSB,cec2022,4,20,7,1730.000000000026,930.0000000000259,126,0,0.009593725204467773
PSO,cec2022,4,20,7,942.0,142.0,80100,0,9.55199933052063
GWO,cec2022,4,20,7,941.3081911750527,141.30819117505268,80100,0,10.883216142654419
GA,cec2022,4,20,7,892.0045289049575,92.00452890495751,80100,0,13.998126745223999
SSA,cec2022,4,20,7,1025.0,225.0,152100,0,22.729647159576416
NLSHADE-RSP,cec2022,4,20,8,947.0,147.0,80002,0,5.683050155639648
LSHADE,cec2022,4,20,8,846.3870743498502,46.387074349850195,80100,0,5.777585744857788
JADE,cec2022,4,20,8,845.179389847816,45.17938984781597,80100,0,5.714367151260376
jSO,cec2022,4,20,8,846.0000000276999,46.00000002769991,80334,0,5.830739736557007
Spiral-LSHADE,cec2022,4,20,8,864.0,64.0,80000,0,9.204779148101807
CMAES,cec2022,4,20,8,862.0,62.0,11293,0,1.888901948928833
SciPyDE,cec2022,4,20,8,980.5924217375148,180.59242173751477,80100,0,7.075754880905151
LBFGSB,cec2022,4,20,8,1679.5000000000414,879.5000000000414,252,0,0.01892542839050293
PSO,cec2022,4,20,8,890.0136542320032,90.0136542320032,80100,0,9.287123680114746
GWO,cec2022,4,20,8,856.0000196547865,56.000019654786456,80100,0,10.41232180595398
GA,cec2022,4,20,8,956.0019684833619,156.0019684833619,80100,0,13.917694568634033
SSA,cec2022,4,20,8,1102.1427212159551,302.14272121595513,152100,0,22.36578607559204
NLSHADE-RSP,cec2022,4,20,9,874.0,74.0,80002,0,5.485714435577393
LSHADE,cec2022,4,20,9,850.2532916762431,50.253291676243066,80100,0,5.683962345123291
JADE,cec2022,4,20,9,844.6931370746923,44.693137074692345,80100,0,5.6689982414245605
jSO,cec2022,4,20,9,816.0115330655307,16.01153306553067,80334,0,5.7775719165802
Spiral-LSHADE,cec2022,4,20,9,892.5000000000778,92.50000000007776,80000,0,8.869526386260986
CMAES,cec2022,4,20,9,904.0,104.0,8545,0,1.4109225273132324
SciPyDE,cec2022,4,20,9,970.8381879220699,170.8381879220699,80100,0,6.994839668273926
LBFGSB,cec2022,4,20,9,1961.0000000056202,1161.0000000056202,147,0,0.011229276657104492
PSO,cec2022,4,20,9,986.0,186.0,80100,0,9.611021041870117
GWO,cec2022,4,20,9,908.0000876755305,108.0000876755305,80100,0,10.450687408447266
GA,cec2022,4,20,9,916.0000406788442,116.00004067884424,80100,0,14.091350317001343
SSA,cec2022,4,20,9,1079.1965755283986,279.1965755283986,152100,0,22.43216586112976
NLSHADE-RSP,cec2022,4,20,10,929.39009244827,129.39009244827002,80002,0,5.616971015930176
LSHADE,cec2022,4,20,10,847.8072751999475,47.807275199947526,80100,0,5.807364463806152
JADE,cec2022,4,20,10,834.7171717834264,34.71717178342635,80100,0,5.739901304244995
jSO,cec2022,4,20,10,820.1229834751796,20.12298347517958,80334,0,5.852083206176758
Spiral-LSHADE,cec2022,4,20,10,858.0000000285183,58.00000002851834,80000,0,9.081272602081299
CMAES,cec2022,4,20,10,856.0000000000001,56.000000000000114,9793,0,1.5798077583312988
SciPyDE,cec2022,4,20,10,1046.2903457786138,246.29034577861376,80100,0,7.160914421081543
LBFGSB,cec2022,4,20,10,1642.000000000005,842.000000000005,126,0,0.00946354866027832
PSO,cec2022,4,20,10,946.0,146.0,80100,0,9.926140546798706
GWO,cec2022,4,20,10,959.7554457782368,159.75544577823678,80100,0,10.22454309463501
GA,cec2022,4,20,10,864.0008802054887,64.00088020548867,80100,0,14.2402503490448
SSA,cec2022,4,20,10,999.5760730743898,199.5760730743898,152100,0,22.445878744125366
NLSHADE-RSP,cec2022,4,20,11,892.0000038835371,92.00000388353715,80002,0,5.578304767608643
LSHADE,cec2022,4,20,11,838.808310514605,38.808310514604955,80100,0,5.843190908432007
JADE,cec2022,4,20,11,835.3644054020425,35.36440540204251,80100,0,5.683048725128174
jSO,cec2022,4,20,11,834.0000000001393,34.000000000139266,80334,0,5.774039268493652
Spiral-LSHADE,cec2022,4,20,11,880.5,80.5,80000,0,8.944595575332642
CMAES,cec2022,4,20,11,842.0000000000001,42.000000000000114,9217,0,1.5353286266326904
SciPyDE,cec2022,4,20,11,1030.4921074540198,230.4921074540198,80100,0,7.063052654266357
LBFGSB,cec2022,4,20,11,1637.5,837.5,21,0,0.0020203590393066406
PSO,cec2022,4,20,11,964.0,164.0,80100,0,9.354824542999268
GWO,cec2022,4,20,11,826.0001372152718,26.00013721527182,80100,0,10.345247507095337
GA,cec2022,4,20,11,922.0003743184415,122.00037431844146,80100,0,14.15365481376648
SSA,cec2022,4,20,11,1090.5707886314426,290.5707886314426,152100,0,22.265289068222046
NLSHADE-RSP,cec2022,4,20,12,966.0,166.0,80002,0,5.601474761962891
LSHADE,cec2022,4,20,12,828.7716421056597,28.77164210565968,80100,0,5.808413743972778
JADE,cec2022,4,20,12,838.5981061070279,38.59810610702789,80100,0,5.724675178527832
jSO,cec2022,4,20,12,824.1154810248911,24.115481024891096,80334,0,5.88738489151001
Spiral-LSHADE,cec2022,4,20,12,836.0,36.0,80000,0,9.066592454910278
CMAES,cec2022,4,20,12,906.0000000000001,106.00000000000011,6997,0,1.0825090408325195
SciPyDE,cec2022,4,20,12,964.6328657281884,164.63286572818845,80100,0,7.656800746917725
LBFGSB,cec2022,4,20,12,1666.0,866.0,147,0,0.011854171752929688
PSO,cec2022,4,20,12,854.0,54.0,80100,0,9.591790437698364
GWO,cec2022,4,20,12,957.4770024095208,157.47700240952076,80100,0,10.792608261108398
GA,cec2022,4,20,12,854.0083962671953,54.00839626719528,80100,0,14.090171098709106
SSA,cec2022,4,20,12,1009.6003348835516,209.60033488355157,152100,0,23.727781057357788
NLSHADE-RSP,cec2022,4,20,13,898.0,98.0,80002,0,5.537451267242432
LSHADE,cec2022,4,20,13,832.3955407915951,32.39554079159507,80100,0,5.705769300460815
JADE,cec2022,4,20,13,830.5435327580365,30.543532758036463,80100,0,5.637882709503174
jSO,cec2022,4,20,13,835.3962865541655,35.3962865541655,80334,0,5.80707859992981
Spiral-LSHADE,cec2022,4,20,13,858.0,58.0,80000,0,9.014050006866455
CMAES,cec2022,4,20,13,868.0000000000001,68.00000000000011,10369,0,1.710231065750122
SciPyDE,cec2022,4,20,13,1014.2535755869809,214.2535755869809,80100,0,7.066603183746338
LBFGSB,cec2022,4,20,13,1782.0,982.0,21,0,0.0019805431365966797
PSO,cec2022,4,20,13,910.5,110.5,80100,0,9.548989057540894
GWO,cec2022,4,20,13,978.3451212615711,178.34512126157108,80100,0,10.431736469268799
GA,cec2022,4,20,13,900.0003889584686,100.00038895846865,80100,0,14.306593418121338
SSA,cec2022,4,20,13,1152.983778649309,352.983778649309,152100,0,21.634602785110474
NLSHADE-RSP,cec2022,4,20,14,932.002424036121,132.00242403612106,80002,0,5.487457513809204
LSHADE,cec2022,4,20,14,834.7406546815223,34.7406546815223,80100,0,5.996740818023682
JADE,cec2022,4,20,14,839.2289997907299,39.22899979072986,80100,0,5.614965915679932
jSO,cec2022,4,20,14,832.0025999487549,32.00259994875489,80334,0,5.808633804321289
Spiral-LSHADE,cec2022,4,20,14,866.0000000000006,66.00000000000057,80000,0,8.852441549301147
CMAES,cec2022,4,20,14,852.0000000000001,52.000000000000114,9073,0,1.4657690525054932
SciPyDE,cec2022,4,20,14,1026.5389747471113,226.5389747471113,80100,0,7.021398544311523
LBFGSB,cec2022,4,20,14,1351.0000000001342,551.0000000001342,189,0,0.013755321502685547
PSO,cec2022,4,20,14,942.0,142.0,80100,0,9.374940156936646
GWO,cec2022,4,20,14,862.0000846780734,62.00008467807345,80100,0,10.376189947128296
GA,cec2022,4,20,14,938.0000309165434,138.00003091654344,80100,0,14.461609125137329
SSA,cec2022,4,20,14,1098.875938672987,298.8759386729871,152100,0,21.828592538833618
NLSHADE-RSP,cec2022,4,20,15,904.0,104.0,80002,0,5.489866256713867
LSHADE,cec2022,4,20,15,833.567436319881,33.56743631988104,80100,0,5.705969572067261
JADE,cec2022,4,20,15,840.3209412933746,40.32094129337463,80100,0,5.631903171539307
jSO,cec2022,4,20,15,824.0140652112051,24.014065211205093,80334,0,5.772752285003662
Spiral-LSHADE,cec2022,4,20,15,834.000000000004,34.00000000000398,80000,0,9.002513408660889
CMAES,cec2022,4,20,15,966.0,166.0,9913,0,1.625772476196289
SciPyDE,cec2022,4,20,15,1009.6514667834915,209.65146678349151,80100,0,7.080812454223633
LBFGSB,cec2022,4,20,15,1588.0000000000002,788.0000000000002,168,0,0.012545108795166016
PSO,cec2022,4,20,15,980.5,180.5,80100,0,9.407130479812622
GWO,cec2022,4,20,15,890.000016884483,90.00001688448299,80100,0,10.329129457473755
GA,cec2022,4,20,15,864.0225876723375,64.02258767233752,80100,0,14.056178331375122
SSA,cec2022,4,20,15,1112.9728149189257,312.9728149189257,152100,0,22.217419624328613
NLSHADE-RSP,cec2022,4,20,16,906.0,106.0,80002,0,5.506282567977905
LSHADE,cec2022,4,20,16,837.5384357492685,37.5384357492685,80100,0,5.73575758934021
JADE,cec2022,4,20,16,842.4310782429473,42.43107824294725,80100,0,5.634107351303101
jSO,cec2022,4,20,16,820.5991031560734,20.599103156073397,80334,0,5.7823193073272705
Spiral-LSHADE,cec2022,4,20,16,826.0,26.0,80000,0,9.036369562149048
CMAES,cec2022,4,20,16,906.0,106.0,14773,0,2.455132007598877
SciPyDE,cec2022,4,20,16,1032.8700443856692,232.8700443856692,80100,0,7.022220611572266
LBFGSB,cec2022,4,20,16,1783.5000000433593,983.5000000433593,168,0,0.01845097541809082
PSO,cec2022,4,20,16,1042.0,242.0,80100,0,9.357335329055786
GWO,cec2022,4,20,16,868.0000000043424,68.00000000434238,80100,0,10.549025297164917
GA,cec2022,4,20,16,942.5018343398368,142.50183433983682,80100,0,14.04257082939148
SSA,cec2022,4,20,16,1032.5,232.5,152100,0,22.049279928207397
NLSHADE-RSP,cec2022,4,20,17,912.0,112.0,80002,0,6.0487775802612305
LSHADE,cec2022,4,20,17,824.4050826082378,24.405082608237763,80100,0,6.184132099151611
JADE,cec2022,4,20,17,840.6902425854147,40.690242585414694,80100,0,6.1220316886901855
jSO,cec2022,4,20,17,829.2658675972714,29.26586759727138,80334,0,6.2057945728302
Spiral-LSHADE,cec2022,4,20,17,834.0543052319503,34.05430523195025,80000,0,9.512700319290161
CMAES,cec2022,4,20,17,894.0,94.0,11881,0,1.837157964706421
SciPyDE,cec2022,4,20,17,973.1023833489011,173.10238334890107,80100,0,7.0387282371521
LBFGSB,cec2022,4,20,17,1717.4226089078873,917.4226089078873,1218,0,0.0857546329498291
PSO,cec2022,4,20,17,968.0,168.0,80100,0,9.402665138244629
GWO,cec2022,4,20,17,995.4945534130942,195.4945534130942,80100,0,10.371853590011597
GA,cec2022,4,20,17,892.0044686515455,92.0044686515455,80100,0,14.296743869781494
SSA,cec2022,4,20,17,1099.7564091647673,299.7564091647673,152100,0,22.57162594795227
NLSHADE-RSP,cec2022,4,20,18,928.5,128.5,80002,0,5.525497674942017
LSHADE,cec2022,4,20,18,850.970727757544,50.970727757543955,80100,0,5.719762325286865
JADE,cec2022,4,20,18,854.6627646232228,54.662764623222756,80100,0,5.6361963748931885
jSO,cec2022,4,20,18,836.000000000049,36.000000000049,80334,0,5.734228610992432
Spiral-LSHADE,cec2022,4,20,18,892.0,92.0,80000,0,8.76831841468811
CMAES,cec2022,4,20,18,870.0,70.0,9613,0,1.608426809310913
SciPyDE,cec2022,4,20,18,988.028685134648,188.02868513464796,80100,0,7.058509826660156
LBFGSB,cec2022,4,20,18,1523.5000000585605,723.5000000585605,147,0,0.010991573333740234
PSO,cec2022,4,20,18,964.0,164.0,80100,0,9.72977614402771
GWO,cec2022,4,20,18,864.000018388722,64.00001838872197,80100,0,10.562741041183472
GA,cec2022,4,20,18,912.5001426278487,112.50014262784873,80100,0,14.19693899154663
SSA,cec2022,4,20,18,1085.4717572379677,285.4717572379677,152100,0,22.183858156204224
NLSHADE-RSP,cec2022,4,20,19,882.0,82.0,80002,0,5.550714492797852
LSHADE,cec2022,4,20,19,858.3902265435587,58.3902265435587,80100,0,5.683472633361816
JADE,cec2022,4,20,19,852.4058341079882,52.4058341079882,80100,0,5.59693455696106
jSO,cec2022,4,20,19,838.0000000163919,38.00000001639194,80334,0,5.736342906951904
Spiral-LSHADE,cec2022,4,20,19,852.1657921394728,52.16579213947284,80000,0,9.057910203933716
CMAES,cec2022,4,20,19,892.0,92.0,11185,0,1.765702247619629
SciPyDE,cec2022,4,20,19,990.3585924565766,190.35859245657662,80100,0,6.976847171783447
LBFGSB,cec2022,4,20,19,1581.5000000000268,781.5000000000268,189,0,0.013949155807495117
PSO,cec2022,4,20,19,1010.5,210.5,80100,0,9.749737977981567
GWO,cec2022,4,20,19,876.0000656181152,76.00006561811517,80100,0,10.28054428100586
GA,cec2022,4,20,19,916.0000636106888,116.00006361068881,80100,0,14.449438571929932
SSA,cec2022,4,20,19,1063.0,263.0,152100,0,22.5277738571167
NLSHADE-RSP,cec2022,4,20,20,954.0,154.0,80002,0,6.002407789230347
LSHADE,cec2022,4,20,20,833.3036672590515,33.30366725905151,80100,0,6.188636541366577
JADE,cec2022,4,20,20,856.0944532980003,56.0944532980003,80100,0,6.077894926071167
jSO,cec2022,4,20,20,844.0371709866554,44.03717098665538,80334,0,6.2148168087005615
Spiral-LSHADE,cec2022,4,20,20,896.0,96.0,80000,0,9.247651100158691
CMAES,cec2022,4,20,20,912.0,112.0,8017,0,1.1967952251434326
SciPyDE,cec2022,4,20,20,1027.9333964255736,227.93339642557362,80100,0,6.977026700973511
LBFGSB,cec2022,4,20,20,1669.000000000049,869.0000000000491,294,0,0.021215200424194336
PSO,cec2022,4,20,20,1012.0,212.0,80100,0,9.497916460037231
GWO,cec2022,4,20,20,886.0000064302134,86.00000643021338,80100,0,10.544398307800293
GA,cec2022,4,20,20,890.1445697337173,90.14456973371728,80100,0,14.36316180229187
SSA,cec2022,4,20,20,1113.2440781777639,313.24407817776387,152100,0,23.041547060012817
NLSHADE-RSP,cec2022,4,20,21,962.0000002358098,162.0000002358098,80002,0,5.547439336776733
LSHADE,cec2022,4,20,21,845.8354421027643,45.83544210276432,80100,0,5.806785345077515
JADE,cec2022,4,20,21,848.1808373537766,48.18083735377661,80100,0,5.713682413101196
jSO,cec2022,4,20,21,831.7161823845086,31.716182384508556,80334,0,5.8239076137542725
Spiral-LSHADE,cec2022,4,20,21,890.5000000489965,90.50000004899653,80000,0,8.992068767547607
CMAES,cec2022,4,20,21,872.0000000000001,72.00000000000011,9853,0,1.5302026271820068
SciPyDE,cec2022,4,20,21,1000.1618730266499,200.1618730266499,80100,0,7.096609830856323
LBFGSB,cec2022,4,20,21,1622.5,822.5,21,0,0.0019028186798095703
PSO,cec2022,4,20,21,956.0,156.0,80100,0,9.483702182769775
GWO,cec2022,4,20,21,878.0000457057433,78.00004570574333,80100,0,10.533775091171265
GA,cec2022,4,20,21,888.0000047340549,88.00000473405487,80100,0,14.020450115203857
SSA,cec2022,4,20,21,1004.0229025193814,204.02290251938143,152100,0,22.006508827209473
NLSHADE-RSP,cec2022,4,20,22,942.0,142.0,80002,0,5.49153995513916
LSHADE,cec2022,4,20,22,835.09178584038,35.09178584038,80100,0,5.789968013763428
JADE,cec2022,4,20,22,828.5560041017385,28.556004101738495,80100,0,5.626380443572998
jSO,cec2022,4,20,22,834.0337843693997,34.033784369399655,80334,0,6.123011589050293
Spiral-LSHADE,cec2022,4,20,22,872.0,72.0,80000,0,9.71275520324707
CMAES,cec2022,4,20,22,874.0,74.0,9409,0,1.6865911483764648
SciPyDE,cec2022,4,20,22,979.373406996911,179.37340699691094,80100,0,7.601450443267822
LBFGSB,cec2022,4,20,22,1835.0000000001078,1035.0000000001078,168,0,0.013427257537841797
PSO,cec2022,4,20,22,976.0,176.0,80100,0,9.473217010498047
