alg,fid,run,fbest,suite,dim,nfe,time_sec,hit,err
CMAES,16,0,3.690053033580942e-05,eng,4,809,0.1488311290740966,0,0.0002330994696641
CMAES,16,1,0.0003088571763695,eng,4,545,0.0711355209350586,0,3.885717636958132e-05
CMAES,16,2,5.744495765991342e-05,eng,4,449,0.0847265720367431,0,0.00021255504234
CMAES,16,3,8.069860538137408e-05,eng,4,561,0.087266206741333,0,0.0001893013946186
CMAES,16,4,4.803973077893708e-06,eng,4,577,0.1027774810791015,0,0.0002651960269221
CMAES,16,5,0.0001651196716843,eng,4,377,0.053966999053955,0,0.0001048803283156
CMAES,16,6,3.690053033580942e-05,eng,4,609,0.081073522567749,0,0.0002330994696641
CMAES,16,7,0.000173679849736,eng,4,817,0.1242358684539794,0,9.632015026390305e-05
CMAES,16,8,5.744495765991342e-05,eng,4,593,0.0955755710601806,0,0.00021255504234
CMAES,16,9,3.121802916106198e-05,eng,4,721,0.1027908325195312,0,0.0002387819708389
CMAES,16,10,9.969892474454012e-06,eng,4,585,0.0803496837615966,0,0.0002600301075255
CMAES,16,11,5.87521322510387e-05,eng,4,537,0.0702681541442871,0,0.0002112478677489
CMAES,16,12,2.98121021947706e-05,eng,4,617,0.0900163650512695,0,0.0002401878978052
CMAES,16,13,0.0001616777139365,eng,4,569,0.082923412322998,0,0.0001083222860634
CMAES,16,14,3.440071743601725e-05,eng,4,921,0.1340141296386718,0,0.0002355992825639
CMAES,16,15,2.5694532259229463e-05,eng,4,729,0.102222204208374,0,0.0002443054677407
CMAES,16,16,4.803973077893708e-06,eng,4,633,0.0864021778106689,0,0.0002651960269221
CMAES,16,17,6.710666268500143e-05,eng,4,665,0.1033136844635009,0,0.0002028933373149
CMAES,16,18,0.0001306131154386,eng,4,505,0.0652554035186767,0,0.0001393868845613
CMAES,16,19,3.690053033580942e-05,eng,4,745,0.1616456508636474,0,0.0002330994696641
CMAES,16,20,6.710666268500143e-05,eng,4,585,0.0899667739868164,0,0.0002028933373149
CMAES,16,21,1.0798684030061125e-05,eng,4,801,0.1274998188018798,0,0.0002592013159699
CMAES,16,22,0.0002115281625905,eng,4,585,0.1013243198394775,0,5.84718374094315e-05
CMAES,16,23,1.751443933337149e-05,eng,4,641,0.1020755767822265,0,0.0002524855606666
CMAES,16,24,6.184526551222813e-05,eng,4,425,0.0579466819763183,0,0.0002081547344877
CMAES,16,25,2.98121021947706e-05,eng,4,697,0.1056795120239257,0,0.0002401878978052
CMAES,16,26,8.069860538137408e-05,eng,4,513,0.0712125301361084,0,0.0001893013946186
CMAES,16,27,8.289620133150599e-05,eng,4,737,0.1087617874145507,0,0.0001871037986684
CMAES,16,28,6.710666268500143e-05,eng,4,521,0.0751247406005859,0,0.0002028933373149
CMAES,16,29,1.643428473918629e-06,eng,4,841,0.1268808841705322,0,0.000268356571526
GWO,16,0,1.2429984110967627e-05,eng,4,16020,1.9656715393066408,0,0.000257570015889
GWO,16,1,4.803973077893708e-06,eng,4,16020,1.8884806632995603,0,0.0002651960269221
GWO,16,2,3.690053033580942e-05,eng,4,16020,2.384201765060425,0,0.0002330994696641
GWO,16,3,4.803973077893708e-06,eng,4,16020,1.9453787803649905,0,0.0002651960269221
GWO,16,4,3.690053033580942e-05,eng,4,16020,1.6461079120635986,0,0.0002330994696641
GWO,16,5,4.803973077893708e-06,eng,4,16020,1.7176742553710938,0,0.0002651960269221
GWO,16,6,3.690053033580942e-05,eng,4,16020,1.7843196392059326,0,0.0002330994696641
GWO,16,7,1.643428473918629e-06,eng,4,16020,1.704714059829712,0,0.000268356571526
GWO,16,8,4.803973077893708e-06,eng,4,16020,1.749859094619751,0,0.0002651960269221
GWO,16,9,4.803973077893708e-06,eng,4,16020,1.7468068599700928,0,0.0002651960269221
GWO,16,10,4.803973077893708e-06,eng,4,16020,1.745023488998413,0,0.0002651960269221
GWO,16,11,3.690053033580942e-05,eng,4,16020,1.699427366256714,0,0.0002330994696641
GWO,16,12,1.0798684030061125e-05,eng,4,16020,1.7802696228027344,0,0.0002592013159699
GWO,16,13,3.3069115185607734e-05,eng,4,16020,1.5849950313568115,0,0.0002369308848143
GWO,16,14,4.803973077893708e-06,eng,4,16020,1.6085357666015625,0,0.0002651960269221
GWO,16,15,4.803973077893708e-06,eng,4,16020,1.711235284805298,0,0.0002651960269221
GWO,16,16,3.690053033580942e-05,eng,4,16020,1.765092134475708,0,0.0002330994696641
