alg,fid,run,fbest,suite,dim,nfe,time_sec,hit,err
CMAES,5,0,2715.6269105400274,eng,7,3583,0.5876915454864502,0,278.37308945997256
CMAES,5,1,2715.626910540027,eng,7,3151,0.5462901592254639,0,278.373089459973
CMAES,5,2,2715.6269105400274,eng,7,3268,0.5356230735778809,0,278.37308945997256
CMAES,5,3,2715.6269105400274,eng,7,3673,0.4902052879333496,0,278.37308945997256
CMAES,5,4,2715.6269105400274,eng,7,3124,0.4428861141204834,0,278.37308945997256
CMAES,5,5,2715.6269105400274,eng,7,3160,0.6816525459289551,0,278.37308945997256
CMAES,5,6,2715.6269105400274,eng,7,3403,0.4649441242218017,0,278.37308945997256
CMAES,5,7,2715.6269105400274,eng,7,4582,0.7311031818389893,0,278.37308945997256
CMAES,5,8,2715.6269105400274,eng,7,3394,0.971390962600708,0,278.37308945997256
CMAES,5,9,2715.6269105400274,eng,7,3043,0.4830942153930664,0,278.37308945997256
CMAES,5,10,2715.6269105400274,eng,7,3079,0.3881595134735107,0,278.37308945997256
CMAES,5,11,2715.6269105400274,eng,7,3574,0.5090444087982178,0,278.37308945997256
CMAES,5,12,2715.6269105400274,eng,7,3502,0.4296131134033203,0,278.37308945997256
CMAES,5,13,2715.6269105400274,eng,7,3250,0.4508626461029053,0,278.37308945997256
CMAES,5,14,2715.6269105400274,eng,7,3142,0.4215383529663086,0,278.37308945997256
CMAES,5,15,2715.6269105400274,eng,7,3070,0.424161434173584,0,278.37308945997256
CMAES,5,16,2715.6269105400274,eng,7,3025,0.4279284477233886,0,278.37308945997256
CMAES,5,17,2715.6269105400274,eng,7,3079,0.4137318134307861,0,278.37308945997256
CMAES,5,18,2715.6269105400274,eng,7,3223,0.4533455371856689,0,278.37308945997256
CMAES,5,19,2715.6269105400274,eng,7,3439,0.4871423244476318,0,278.37308945997256
CMAES,5,20,2715.6269105400274,eng,7,3619,0.5031688213348389,0,278.37308945997256
CMAES,5,21,2715.6269105400274,eng,7,3061,0.411515474319458,0,278.37308945997256
CMAES,5,22,2715.6269105400274,eng,7,4060,0.6351652145385742,0,278.37308945997256
CMAES,5,23,2715.6269105400274,eng,7,3322,0.4458162784576416,0,278.37308945997256
CMAES,5,24,2715.6269105400274,eng,7,3529,0.4579391479492187,0,278.37308945997256
CMAES,5,25,2715.6269105400274,eng,7,3241,0.4152960777282715,0,278.37308945997256
CMAES,5,26,2715.6269105400274,eng,7,3268,0.4774191379547119,0,278.37308945997256
CMAES,5,27,2715.6269105400274,eng,7,3448,0.4611494541168213,0,278.37308945997256
CMAES,5,28,2715.626910540027,eng,7,3277,0.5629408359527588,0,278.373089459973
CMAES,5,29,2715.6269105400274,eng,7,3691,0.5154783725738525,0,278.37308945997256
GWO,5,0,2717.195670555212,eng,7,28035,3.2688825130462646,0,276.80432944478844
GWO,5,1,2717.567979995187,eng,7,28035,3.1753194332122803,0,276.4320200048128
GWO,5,2,2717.205692343682,eng,7,28035,2.965465545654297,0,276.79430765631787
GWO,5,3,2717.659977281597,eng,7,28035,3.261444568634033,0,276.3400227184029
GWO,5,4,2716.427955598356,eng,7,28035,2.850013017654419,0,277.57204440164423
GWO,5,5,2717.084852964446,eng,7,28035,3.802721977233887,0,276.9151470355541
GWO,5,6,2717.269267945476,eng,7,28035,3.385047674179077,0,276.7307320545242
GWO,5,7,2719.1777703463504,eng,7,28035,3.491086959838867,0,274.82222965364963
GWO,5,8,2716.562588130669,eng,7,28035,3.820897102355957,0,277.43741186933084
GWO,5,9,2717.2795644583275,eng,7,28035,3.032315254211426,0,276.7204355416725
GWO,5,10,2716.8433639198274,eng,7,28035,2.721178770065308,0,277.1566360801726
GWO,5,11,2723.794847200973,eng,7,28035,2.6515085697174072,0,270.205152799027
GWO,5,12,2716.743953692305,eng,7,28035,2.5450072288513184,0,277.2560463076948
GWO,5,13,2715.8200407486734,eng,7,28035,2.9422080516815186,0,278.17995925132664
GWO,5,14,2716.807272579256,eng,7,28035,2.6015193462371826,0,277.19272742074463
GWO,5,15,2716.8891534089685,eng,7,28035,2.758138656616211,0,277.11084659103153
GWO,5,16,2717.895926187827,eng,7,28035,2.7213828563690186,0,276.1040738121728
GWO,5,17,2718.077813529772,eng,7,28035,2.768184185028076,0,275.9221864702281
GWO,5,18,2717.055285901168,eng,7,28035,2.7766261100769043,0,276.9447140988318
GWO,5,19,2716.561527213103,eng,7,28035,2.759643316268921,0,277.4384727868969
GWO,5,20,2717.0330870013995,eng,7,28035,2.5910391807556152,0,276.9669129986005
GWO,5,21,2719.065086774998,eng,7,28035,2.5999579429626465,0,274.9349132250022
GWO,5,22,2717.0383727112044,eng,7,28035,2.8357057571411133,0,276.9616272887956
GWO,5,23,2716.7769090691045,eng,7,28035,2.633066177368164,0,277.2230909308955
GWO,5,24,2717.1237988664816,eng,7,28035,2.6668944358825684,0,276.8762011335184
GWO,5,25,2716.399366755916,eng,7,28035,2.62002182006836,0,277.60063324408384
GWO,5,26,2716.5844385791247,eng,7,28035,2.836453914642334,0,277.4155614208753
GWO,5,27,2716.2604276680872,eng,7,28035,2.687011480331421,0,277.7395723319128
GWO,5,28,2717.358335201551,eng,7,28035,2.7388217449188232,0,276.6416647984488
GWO,5,29,2716.258201521284,eng,7,28035,2.8069775104522705,0,277.74179847871665
JADE,5,0,2715.626910540027,eng,7,15570,0.5000500679016113,0,278.373089459973
JADE,5,1,2715.626910540027,eng,7,28050,0.9634106159210204,0,278.373089459973
JADE,5,2,2715.626910540027,eng,7,14670,0.5115580558776855,0,278.373089459973
JADE,5,3,2715.626910540027,eng,7,22500,0.7776463031768799,0,278.373089459973
JADE,5,4,2715.626910540027,eng,7,19260,0.7197937965393066,0,278.373089459973
JADE,5,5,2715.6269105400274,eng,7,7740,0.3408546447753906,0,278.37308945997256
JADE,5,6,2715.626910540027,eng,7,15090,0.5352692604064941,0,278.373089459973
JADE,5,7,2715.626910540027,eng,7,19620,1.0490047931671145,0,278.373089459973
JADE,5,8,2715.626910540027,eng,7,16710,0.7535834312438965,0,278.373089459973
JADE,5,9,2715.626910540027,eng,7,13290,0.473945140838623,0,278.373089459973
JADE,5,10,2715.626910540027,eng,7,12600,0.4539790153503418,0,278.373089459973
JADE,5,11,2715.626910540027,eng,7,28050,0.891618013381958,0,278.373089459973
JADE,5,12,2715.626910540027,eng,7,23400,0.7489540576934814,0,278.373089459973
JADE,5,13,2715.626910540027,eng,7,18660,0.608884334564209,0,278.373089459973
JADE,5,14,2715.626910540027,eng,7,14190,0.5020151138305664,0,278.373089459973
JADE,5,15,2715.626910540027,eng,7,24510,0.8253700733184814,0,278.373089459973
JADE,5,16,2715.626910540027,eng,7,19380,0.6535177230834961,0,278.373089459973
JADE,5,17,2715.626910540027,eng,7,13080,0.4422357082366943,0,278.373089459973
JADE,5,18,2715.626910540027,eng,7,28050,0.997716188430786,0,278.373089459973
JADE,5,19,2715.626910540027,eng,7,20220,0.6497302055358887,0,278.373089459973
JADE,5,20,2715.626910540027,eng,7,21660,0.7718660831451416,0,278.373089459973
JADE,5,21,2715.626910540027,eng,7,16560,0.5341846942901611,0,278.373089459973
JADE,5,22,2715.626910540027,eng,7,21750,0.7633943557739258,0,278.373089459973
JADE,5,23,2715.626910540027,eng,7,14850,0.4696969985961914,0,278.373089459973
JADE,5,24,2715.626910540027,eng,7,13410,0.4360427856445312,0,278.373089459973
JADE,5,25,2715.626910540027,eng,7,22500,0.6973605155944824,0,278.373089459973
JADE,5,26,2715.626910540027,eng,7,17130,0.6512072086334229,0,278.373089459973
JADE,5,27,2715.626910540027,eng,7,28050,0.9718618392944336,0,278.373089459973
JADE,5,28,2715.6269105400274,eng,7,8190,0.2736084461212158,0,278.37308945997256
JADE,5,29,2715.626910540027,eng,7,17010,0.7515149116516113,0,278.373089459973
LBFGSB,5,0,1070908.102084563,eng,7,16,0.001680850982666,0,1067914.102084563
LBFGSB,5,1,2773.446948728588,eng,7,16,0.0011641979217529,0,220.55305127141264
LBFGSB,5,2,102753.813949044,eng,7,16,0.0012211799621582,0,99759.813949044
LBFGSB,5,3,2773.446948728588,eng,7,16,0.0012333393096923,0,220.55305127141264
LBFGSB,5,4,102753.813949044,eng,7,16,0.0012037754058837,0,99759.813949044
LBFGSB,5,5,2773.446948728588,eng,7,16,0.0013065338134765,0,220.55305127141264
LBFGSB,5,6,102753.813949044,eng,7,16,0.001197338104248,0,99759.813949044
LBFGSB,5,7,1070908.102084563,eng,7,16,0.0019822120666503,0,1067914.102084563
LBFGSB,5,8,102753.813949044,eng,7,16,0.0033080577850341,0,99759.813949044
LBFGSB,5,9,102753.813949044,eng,7,16,0.0013020038604736,0,99759.813949044
LBFGSB,5,10,2716.822960678796,eng,7,664,0.0269038677215576,0,277.1770393212041
LBFGSB,5,11,1070908.102084563,eng,7,16,0.0011525154113769,0,1067914.102084563
LBFGSB,5,12,2773.446948728588,eng,7,16,0.0013184547424316,0,220.55305127141264
LBFGSB,5,13,970927.735084248,eng,7,16,0.0011277198791503,0,967933.735084248
LBFGSB,5,14,102753.813949044,eng,7,16,0.0012197494506835,0,99759.813949044
LBFGSB,5,15,102753.813949044,eng,7,16,0.0011513233184814,0,99759.813949044
LBFGSB,5,16,102753.813949044,eng,7,16,0.0012106895446777,0,99759.813949044
LBFGSB,5,17,2773.446948728588,eng,7,16,0.0011768341064453,0,220.55305127141264
LBFGSB,5,18,102753.813949044,eng,7,16,0.0011231899261474,0,99759.813949044
LBFGSB,5,19,2773.446948728588,eng,7,16,0.001246690750122,0,220.55305127141264
LBFGSB,5,20,102753.813949044,eng,7,16,0.0018436908721923,0,99759.813949044
LBFGSB,5,21,1070908.102084563,eng,7,16,0.0011155605316162,0,1067914.102084563
LBFGSB,5,22,2773.446948728588,eng,7,16,0.0011935234069824,0,220.55305127141264
LBFGSB,5,23,1070908.102084563,eng,7,16,0.0010874271392822,0,1067914.102084563
LBFGSB,5,24,2773.446948728588,eng,7,16,0.0011239051818847,0,220.55305127141264
LBFGSB,5,25,5287.009653861232,eng,7,16,0.0011100769042968,0,2293.0096538612315
LBFGSB,5,26,102753.813949044,eng,7,16,0.0011231899261474,0,99759.813949044
LBFGSB,5,27,102753.813949044,eng,7,16,0.0014235973358154,0,99759.813949044
LBFGSB,5,28,2773.446948728588,eng,7,16,0.0021424293518066,0,220.55305127141264
LBFGSB,5,29,2773.446948728588,eng,7,16,0.0016660690307617,0,220.55305127141264
LSHADE,5,0,2715.626910540027,eng,7,17780,0.5755813121795654,0,278.373089459973
LSHADE,5,1,2715.626910540027,eng,7,17115,0.5773649215698242,0,278.373089459973
LSHADE,5,2,2715.6269105400274,eng,7,11445,0.4161877632141113,0,278.37308945997256
LSHADE,5,3,2715.626910540027,eng,7,14770,0.5006678104400635,0,278.373089459973
LSHADE,5,4,2715.626910540027,eng,7,20300,0.8785719871520996,0,278.373089459973
LSHADE,5,5,2715.626910540027,eng,7,13615,0.5096344947814941,0,278.373089459973
LSHADE,5,6,2715.626910540027,eng,7,16660,0.8093054294586182,0,278.373089459973
LSHADE,5,7,2715.626910540027,eng,7,17815,0.8268539905548096,0,278.373089459973
LSHADE,5,8,2715.6269105400274,eng,7,10675,0.4191939830780029,0,278.37308945997256
LSHADE,5,9,2715.626910540027,eng,7,15750,0.6805362701416016,0,278.373089459973
LSHADE,5,10,2715.6269105400274,eng,7,10780,0.4005317687988281,0,278.37308945997256
