alg,fid,run,fbest,suite,dim,nfe,time_sec,hit,err
CMAES,10,0,5.624980687516742e+22,eng,2,229,0.0470471382141113,0,
CMAES,10,1,5.624980687516742e+22,eng,2,325,0.0687150955200195,0,
CMAES,10,2,5.624980687516742e+22,eng,2,295,0.0441071987152099,0,
CMAES,10,3,5.624980687516742e+22,eng,2,259,0.0435521602630615,0,
CMAES,10,4,5.624980687516742e+22,eng,2,277,0.0444183349609375,0,
CMAES,10,5,5.624980687516742e+22,eng,2,241,0.0408406257629394,0,
CMAES,10,6,5.624980687516742e+22,eng,2,247,0.0404257774353027,0,
CMAES,10,7,5.624980687516742e+22,eng,2,235,0.0374741554260253,0,
CMAES,10,8,5.624980687516742e+22,eng,2,253,0.0431199073791503,0,
CMAES,10,9,5.624980687516742e+22,eng,2,235,0.0347154140472412,0,
CMAES,10,10,5.624980687516742e+22,eng,2,193,0.0309381484985351,0,
CMAES,10,11,5.624980687516742e+22,eng,2,247,0.0521357059478759,0,
CMAES,10,12,5.624980687516742e+22,eng,2,241,0.0380976200103759,0,
CMAES,10,13,5.624980687516742e+22,eng,2,229,0.0335221290588378,0,
CMAES,10,14,5.624980687516742e+22,eng,2,253,0.0424933433532714,0,
CMAES,10,15,5.624980687516742e+22,eng,2,259,0.045598030090332,0,
CMAES,10,16,5.624980687516742e+22,eng,2,241,0.0592875480651855,0,
CMAES,10,17,5.624980687516742e+22,eng,2,223,0.0415644645690918,0,
CMAES,10,18,5.624980687516742e+22,eng,2,217,0.0323824882507324,0,
CMAES,10,19,5.624980687516742e+22,eng,2,277,0.0469293594360351,0,
CMAES,10,20,5.624980687516742e+22,eng,2,241,0.0436882972717285,0,
CMAES,10,21,5.624980687516742e+22,eng,2,319,0.0509014129638671,0,
CMAES,10,22,5.624980687516742e+22,eng,2,235,0.040271520614624,0,
CMAES,10,23,5.624980687516742e+22,eng,2,247,0.0392589569091796,0,
CMAES,10,24,5.624980687516742e+22,eng,2,217,0.038633108139038,0,
CMAES,10,25,5.624980687516742e+22,eng,2,265,0.0397975444793701,0,
CMAES,10,26,5.624980687516742e+22,eng,2,271,0.0819768905639648,0,
CMAES,10,27,5.624980687516742e+22,eng,2,217,0.0421452522277832,0,
CMAES,10,28,5.624980687516742e+22,eng,2,217,0.038637638092041,0,
CMAES,10,29,5.624980687516742e+22,eng,2,211,0.0364453792572021,0,
GWO,10,0,5.624980687516742e+22,eng,2,8020,0.8772039413452148,0,
GWO,10,1,5.624980687516742e+22,eng,2,8020,0.8712635040283203,0,
GWO,10,2,5.624980687516742e+22,eng,2,8020,1.187851905822754,0,
GWO,10,3,5.624980687516742e+22,eng,2,8020,0.8038332462310791,0,
GWO,10,4,5.624980687516742e+22,eng,2,8020,0.8001096248626709,0,
GWO,10,5,5.624980687516742e+22,eng,2,8020,0.8401064872741699,0,
GWO,10,6,5.624980687516742e+22,eng,2,8020,1.1925339698791504,0,
GWO,10,7,5.624980687516742e+22,eng,2,8020,0.8044440746307373,0,
GWO,10,8,5.624980687516742e+22,eng,2,8020,0.802924633026123,0,
GWO,10,9,5.624980687516742e+22,eng,2,8020,0.8569269180297852,0,
GWO,10,10,5.624980687516742e+22,eng,2,8020,0.8196866512298584,0,
GWO,10,11,5.624980687516742e+22,eng,2,8020,1.0018293857574463,0,
GWO,10,12,5.624980687516742e+22,eng,2,8020,0.7911958694458008,0,
GWO,10,13,5.624980687516742e+22,eng,2,8020,0.7410657405853271,0,
GWO,10,14,5.624980687516742e+22,eng,2,8020,0.8093869686126709,0,
GWO,10,15,5.624980687516742e+22,eng,2,8020,0.9974048137664796,0,
GWO,10,16,5.624980687516742e+22,eng,2,8020,0.8681683540344238,0,
GWO,10,17,5.624980687516742e+22,eng,2,8020,0.9847443103790284,0,
GWO,10,18,5.624980687516742e+22,eng,2,8020,0.8384647369384766,0,
GWO,10,19,5.624980687516742e+22,eng,2,8020,0.865478515625,0,
GWO,10,20,5.624980687516742e+22,eng,2,8020,0.906423807144165,0,
GWO,10,21,5.624980687516742e+22,eng,2,8020,0.8491027355194092,0,
GWO,10,22,5.624980687516742e+22,eng,2,8020,1.0703444480895996,0,
GWO,10,23,5.624980687516742e+22,eng,2,8020,0.9373795986175536,0,
GWO,10,24,5.624980687516742e+22,eng,2,8020,0.8653762340545654,0,
GWO,10,25,5.624980687516742e+22,eng,2,8020,0.8606512546539307,0,
GWO,10,26,5.624980687516742e+22,eng,2,8020,0.8837363719940186,0,
GWO,10,27,5.624980687516742e+22,eng,2,8020,0.8392946720123291,0,
GWO,10,28,5.624980687516742e+22,eng,2,8020,1.0027060508728027,0,
GWO,10,29,5.624980687516742e+22,eng,2,8020,0.8526561260223389,0,
JADE,10,0,5.624980687516742e+22,eng,2,1560,0.0442659854888916,0,
JADE,10,1,5.624980687516742e+22,eng,2,1590,0.0533075332641601,0,
JADE,10,2,5.624980687516742e+22,eng,2,1560,0.0436124801635742,0,
JADE,10,3,5.624980687516742e+22,eng,2,1560,0.0431315898895263,0,
JADE,10,4,5.624980687516742e+22,eng,2,1770,0.0583958625793457,0,
JADE,10,5,5.624980687516742e+22,eng,2,1650,0.0505151748657226,0,
JADE,10,6,5.624980687516742e+22,eng,2,1560,0.0836684703826904,0,
JADE,10,7,5.624980687516742e+22,eng,2,1590,0.0451033115386962,0,
JADE,10,8,5.624980687516742e+22,eng,2,1650,0.0448770523071289,0,
JADE,10,9,5.624980687516742e+22,eng,2,1530,0.0473251342773437,0,
JADE,10,10,5.624980687516742e+22,eng,2,1650,0.054621934890747,0,
JADE,10,11,5.624980687516742e+22,eng,2,1590,0.0571317672729492,0,
JADE,10,12,5.624980687516742e+22,eng,2,1620,0.0505857467651367,0,
JADE,10,13,5.624980687516742e+22,eng,2,1470,0.0544860363006591,0,
JADE,10,14,5.624980687516742e+22,eng,2,1650,0.0674889087677002,0,
JADE,10,15,5.624980687516742e+22,eng,2,1680,0.0480909347534179,0,
JADE,10,16,5.624980687516742e+22,eng,2,1470,0.0603613853454589,0,
JADE,10,17,5.624980687516742e+22,eng,2,1560,0.0531919002532959,0,
JADE,10,18,5.624980687516742e+22,eng,2,1350,0.0386867523193359,0,
JADE,10,19,5.624980687516742e+22,eng,2,1560,0.0467407703399658,0,
JADE,10,20,5.624980687516742e+22,eng,2,1620,0.0472791194915771,0,
JADE,10,21,5.624980687516742e+22,eng,2,1590,0.0551087856292724,0,
JADE,10,22,5.624980687516742e+22,eng,2,1680,0.0470094680786132,0,
JADE,10,23,5.624980687516742e+22,eng,2,1590,0.0516777038574218,0,
JADE,10,24,5.624980687516742e+22,eng,2,1530,0.0503251552581787,0,
JADE,10,25,5.624980687516742e+22,eng,2,1530,0.057427167892456,0,
JADE,10,26,5.624980687516742e+22,eng,2,1560,0.0479867458343505,0,
JADE,10,27,5.624980687516742e+22,eng,2,1680,0.0911705493927002,0,
JADE,10,28,5.624980687516742e+22,eng,2,1500,0.0471563339233398,0,
JADE,10,29,5.624980687516742e+22,eng,2,1530,0.0496399402618408,0,
LBFGSB,10,0,5.624980687516742e+22,eng,2,6,0.0008814334869384,0,
LBFGSB,10,1,5.624980687516742e+22,eng,2,6,0.0022909641265869,0,
LBFGSB,10,2,5.624980687516742e+22,eng,2,6,0.0011823177337646,0,
LBFGSB,10,3,5.624980687516742e+22,eng,2,6,0.0011548995971679,0,
LBFGSB,10,4,5.624980687516742e+22,eng,2,6,0.0011098384857177,0,
LBFGSB,10,5,5.624980687516742e+22,eng,2,6,0.0009090900421142,0,
LBFGSB,10,6,5.624980687516742e+22,eng,2,6,0.0008876323699951,0,
LBFGSB,10,7,5.624980687516742e+22,eng,2,6,0.0018031597137451,0,
LBFGSB,10,8,5.624980687516742e+22,eng,2,6,0.0008049011230468,0,
LBFGSB,10,9,5.624980687516742e+22,eng,2,6,0.0012040138244628,0,
LBFGSB,10,10,5.624980687516742e+22,eng,2,6,0.0010726451873779,0,
LBFGSB,10,11,5.624980687516742e+22,eng,2,6,0.0012538433074951,0,
LBFGSB,10,12,5.624980687516742e+22,eng,2,6,0.0012483596801757,0,
LBFGSB,10,13,5.624980687516742e+22,eng,2,6,0.0007696151733398,0,
LBFGSB,10,14,5.624980687516742e+22,eng,2,6,0.0011248588562011,0,
LBFGSB,10,15,5.624980687516742e+22,eng,2,6,0.0013816356658935,0,
LBFGSB,10,16,5.624980687516742e+22,eng,2,6,0.0009469985961914,0,
LBFGSB,10,17,5.624980687516742e+22,eng,2,6,0.0008234977722167,0,
LBFGSB,10,18,5.624980687516742e+22,eng,2,6,0.0007956027984619,0,
LBFGSB,10,19,5.624980687516742e+22,eng,2,6,0.0010719299316406,0,
LBFGSB,10,20,5.624980687516742e+22,eng,2,6,0.0007686614990234,0,
LBFGSB,10,21,5.624980687516742e+22,eng,2,6,0.0010147094726562,0,
LBFGSB,10,22,5.624980687516742e+22,eng,2,6,0.0008296966552734,0,
LBFGSB,10,23,5.624980687516742e+22,eng,2,6,0.0009262561798095,0,
LBFGSB,10,24,5.624980687516742e+22,eng,2,6,0.0010125637054443,0,
LBFGSB,10,25,5.624980687516742e+22,eng,2,6,0.0011451244354248,0,
LBFGSB,10,26,5.624980687516742e+22,eng,2,6,0.0012338161468505,0,
LBFGSB,10,27,5.624980687516742e+22,eng,2,6,0.0010089874267578,0,
LBFGSB,10,28,5.624980687516742e+22,eng,2,6,0.000737190246582,0,
LBFGSB,10,29,5.624980687516742e+22,eng,2,6,0.0010640621185302,0,
LSHADE,10,0,5.624980687516742e+22,eng,2,640,0.0266399383544921,0,
LSHADE,10,1,5.624980687516742e+22,eng,2,610,0.0206258296966552,0,
LSHADE,10,2,5.624980687516742e+22,eng,2,680,0.0216984748840332,0,
LSHADE,10,3,5.624980687516742e+22,eng,2,570,0.0167093276977539,0,
LSHADE,10,4,5.624980687516742e+22,eng,2,610,0.0222816467285156,0,
LSHADE,10,5,5.624980687516742e+22,eng,2,680,0.0256557464599609,0,
LSHADE,10,6,5.624980687516742e+22,eng,2,590,0.0221102237701416,0,
LSHADE,10,7,5.624980687516742e+22,eng,2,710,0.0204303264617919,0,
LSHADE,10,8,5.624980687516742e+22,eng,2,600,0.0168795585632324,0,
LSHADE,10,9,5.624980687516742e+22,eng,2,540,0.0178239345550537,0,
LSHADE,10,10,5.624980687516742e+22,eng,2,590,0.0196113586425781,0,
LSHADE,10,11,5.624980687516742e+22,eng,2,580,0.0191214084625244,0,
LSHADE,10,12,5.624980687516742e+22,eng,2,600,0.0188674926757812,0,
LSHADE,10,13,5.624980687516742e+22,eng,2,660,0.0190737247467041,0,
LSHADE,10,14,5.624980687516742e+22,eng,2,670,0.0348320007324218,0,
LSHADE,10,15,5.624980687516742e+22,eng,2,640,0.0188879966735839,0,
LSHADE,10,16,5.624980687516742e+22,eng,2,680,0.0319604873657226,0,
LSHADE,10,17,5.624980687516742e+22,eng,2,710,0.0282585620880126,0,
LSHADE,10,18,5.624980687516742e+22,eng,2,670,0.0193123817443847,0,
LSHADE,10,19,5.624980687516742e+22,eng,2,680,0.0199224948883056,0,
LSHADE,10,20,5.624980687516742e+22,eng,2,610,0.0182123184204101,0,
LSHADE,10,21,5.624980687516742e+22,eng,2,700,0.0238540172576904,0,
LSHADE,10,22,5.624980687516742e+22,eng,2,640,0.0188233852386474,0,
LSHADE,10,23,5.624980687516742e+22,eng,2,700,0.022109031677246,0,
LSHADE,10,24,5.624980687516742e+22,eng,2,690,0.0230586528778076,0,
LSHADE,10,25,5.624980687516742e+22,eng,2,640,0.020770788192749,0,
LSHADE,10,26,5.624980687516742e+22,eng,2,680,0.020505666732788,0,
LSHADE,10,27,5.624980687516742e+22,eng,2,660,0.0352742671966552,0,
LSHADE,10,28,5.624980687516742e+22,eng,2,620,0.0202147960662841,0,
LSHADE,10,29,5.624980687516742e+22,eng,2,660,0.022977590560913,0,
MealpyGA,10,0,5.664440897618395e+22,eng,2,8020,1.23380446434021,0,
MealpyGA,10,1,5.832328762473461e+22,eng,2,8020,1.0798304080963137,0,
MealpyGA,10,2,6.061482664384527e+22,eng,2,8020,1.4352247714996338,0,
MealpyGA,10,3,5.9182770157218016e+22,eng,2,8020,1.2796669006347656,0,
MealpyGA,10,4,6.122672314936033e+22,eng,2,8020,1.1533045768737793,0,
MealpyGA,10,5,6.110695216563878e+22,eng,2,8020,1.3336760997772217,0,
MealpyGA,10,6,5.67186598980032e+22,eng,2,8020,1.1677091121673584,0,
MealpyGA,10,7,5.680039725292344e+22,eng,2,8020,1.0418598651885986,0,
MealpyGA,10,8,5.63713297633405e+22,eng,2,8020,1.2215330600738523,0,
MealpyGA,10,9,5.93063975129658e+22,eng,2,8020,1.13863205909729,0,
MealpyGA,10,10,5.754899964975728e+22,eng,2,8020,1.159379005432129,0,
MealpyGA,10,11,5.8540541303115695e+22,eng,2,8020,1.5688908100128174,0,
MealpyGA,10,12,6.006290038521496e+22,eng,2,8020,1.1449239253997805,0,
MealpyGA,10,13,5.939204730528131e+22,eng,2,8020,1.1353480815887451,0,
MealpyGA,10,14,5.806033893660339e+22,eng,2,8020,1.154221773147583,0,
MealpyGA,10,15,5.77056519131282e+22,eng,2,8020,1.331305742263794,0,
MealpyGA,10,16,5.74188705439055e+22,eng,2,8020,1.1746437549591064,0,
MealpyGA,10,17,5.681817820395095e+22,eng,2,8020,1.117100715637207,0,
MealpyGA,10,18,6.3026842991779765e+22,eng,2,8020,1.2565112113952637,0,
MealpyGA,10,19,5.761020135200477e+22,eng,2,8020,1.0921614170074463,0,
MealpyGA,10,20,5.709482519815649e+22,eng,2,8020,1.167978048324585,0,
