alg,fid,run,fbest,suite,dim,nfe,time_sec,hit,err
CMAES,2,0,0.0126655595843933,eng,3,9955,1.5096869468688965,0,2.6127344404156068
CMAES,2,1,0.0126653263854433,eng,3,9871,1.3466179370880127,0,2.6127346736145567
CMAES,2,2,0.0126691127894225,eng,3,9794,1.451388597488403,0,2.612730887210577
CMAES,2,3,0.0126660152231977,eng,3,7057,0.8677678108215332,0,2.6127339847768023
CMAES,2,4,0.0126652368325959,eng,3,9969,1.2918386459350586,0,2.612734763167404
CMAES,2,5,0.0126652436540539,eng,3,12006,1.600834608078003,0,2.612734756345946
CMAES,2,6,0.0126683809300457,eng,3,6378,0.8118195533752441,0,2.612731619069954
CMAES,2,7,0.0126652329005827,eng,3,9297,1.4769887924194336,0,2.612734767099417
CMAES,2,8,0.0126686865515812,eng,3,11621,1.5759968757629397,0,2.612731313448419
CMAES,2,9,0.0126695182781178,eng,3,1464,0.2320210933685302,0,2.612730481721882
CMAES,2,10,0.0126652402474069,eng,3,10011,1.2865500450134275,0,2.612734759752593
CMAES,2,11,0.012666993222052,eng,3,4838,0.6177098751068115,0,2.612733006777948
CMAES,2,12,0.0126680258335848,eng,3,10025,1.2828304767608645,0,2.6127319741664152
CMAES,2,13,0.0126658302986311,eng,3,9941,1.195509672164917,0,2.6127341697013686
CMAES,2,14,0.0126679077684947,eng,3,12006,1.7571361064910889,0,2.6127320922315054
CMAES,2,15,0.0126658606292551,eng,3,9752,1.1520426273345947,0,2.612734139370745
CMAES,2,16,0.0126652331446899,eng,3,9829,1.3634192943572998,0,2.61273476685531
CMAES,2,17,0.0126667764336612,eng,3,10634,1.4128086566925049,0,2.6127332235663387
CMAES,2,18,0.0126652379874443,eng,3,9633,1.4452261924743652,0,2.6127347620125554
CMAES,2,19,0.0126652809385895,eng,3,7253,1.0577960014343262,0,2.6127347190614105
CMAES,2,20,0.0126652353655014,eng,3,9955,1.32538104057312,0,2.6127347646344985
CMAES,2,21,0.0126652467686901,eng,3,9857,1.3367409706115725,0,2.61273475323131
CMAES,2,22,0.0126652412500186,eng,3,10186,1.3851447105407717,0,2.612734758749981
CMAES,2,23,0.0126669049256164,eng,3,12006,1.922879934310913,0,2.6127330950743834
CMAES,2,24,0.0126652337414602,eng,3,10053,1.314310073852539,0,2.61273476625854
CMAES,2,25,0.0126653142184143,eng,3,9990,1.4544339179992676,0,2.6127346857815854
CMAES,2,26,0.0126660700830761,eng,3,9871,1.4757306575775146,0,2.612733929916924
CMAES,2,27,0.0126654675014784,eng,3,1464,0.1688697338104248,0,2.6127345324985214
CMAES,2,28,0.0126652362207098,eng,3,1443,0.180887222290039,0,2.61273476377929
