% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.174986495e+05 +3.175345495e+05 +3.175345495e+05 +2.7396e+00 -6.1122e-01 +3.5860e+00 +1.9737e+00 -4.0582e+00 +4.7562e+00 +2.6114e+00 +2.8606e+00 -3.7189e+00 -4.9614e-01
3 0 +1.551058016e+05 +1.551417016e+05 +1.551417016e+05 +2.5809e+00 -1.4547e+00 +4.7070e+00 +3.9312e+00 +2.7838e+00 -3.0536e+00 -3.3279e-01 -4.5620e+00 -3.4571e+00 +1.8305e+00
4 0 +3.489528965e+04 +3.493118965e+04 +3.493118965e+04 +2.4476e+00 +4.6751e+00 -1.7417e+00 -1.2954e+00 -3.0444e-01 -3.1053e+00 -3.7008e+00 -2.4295e-01 -2.7309e+00 +1.6981e+00
89 0 +1.351960540e+04 +1.355550540e+04 +1.355550540e+04 -9.0860e-01 +1.0177e+00 +4.3538e+00 -3.2360e-01 -3.0326e+00 -1.2279e+00 -1.0589e+00 -3.6889e+00 -3.3713e+00 +1.8456e+00
360 0 +7.255614709e+03 +7.291514709e+03 +7.291514709e+03 -8.7925e-01 +1.3246e+00 +4.6139e+00 -3.7491e-01 -3.1254e+00 -1.7869e+00 -1.3985e+00 -3.5866e+00 -3.4156e+00 +1.8697e+00
718 0 +6.761513498e+03 +6.797413498e+03 +6.797413498e+03 -7.0732e-01 +2.0185e+00 +4.3733e+00 +9.8955e-02 -3.1437e+00 -2.0309e+00 -1.3327e+00 -3.2450e+00 -3.2287e+00 +1.6319e+00
734 0 +1.435606919e+03 +1.471506919e+03 +1.471506919e+03 +9.1383e-01 +3.2249e+00 +2.3337e+00 -2.5518e+00 +2.2809e+00 -3.4034e+00 -2.7818e+00 +6.3722e-02 -6.6930e-01 +4.9910e+00
764 0 +3.096564310e+02 +3.455564310e+02 +3.455564310e+02 +2.8689e+00 +4.0206e+00 +2.8644e+00 -3.6557e+00 +7.4987e-01 -4.4511e-02 -4.1419e+00 +2.9523e+00 -1.5429e+00 +4.2599e+00
901 0 +8.647034145e+01 +1.223703415e+02 +1.223703415e+02 +2.6455e-01 +2.1647e+00 +4.3538e+00 +9.5267e-01 -2.6968e+00 -1.2279e+00 -2.8051e+00 -2.0264e+00 -4.3394e+00 +1.8456e+00
1267 0 +5.468026436e+01 +9.058026436e+01 +9.058026436e+01 +3.6534e+00 +1.6529e+00 +3.1093e+00 +1.7099e+00 -1.8109e+00 -2.3336e+00 -2.3949e+00 -7.0084e-01 -3.8245e+00 +9.2704e-01
