alg,suite,fid,dim,ERT,succ,runs,best_err,mean_err
GWO,cec2014,27,20,nan,0,30,322.89984365790133,372.34582263141715
GWO,cec2014,28,20,nan,0,30,568.5908152037846,805.1617112428726
GWO,cec2014,29,20,nan,0,30,2042.4012252410575,18924.75882702358
GWO,cec2014,30,20,nan,0,30,24658.41014397401,179267.0088206243
JADE,cec2014,1,20,1200100.0,2,30,1.9400516748646623e-09,0.001381399803725003
JADE,cec2014,2,20,75510.0,30,30,0.0,0.0
JADE,cec2014,3,20,nan,0,30,30.293578391030394,256.6931698761089
JADE,cec2014,4,20,nan,0,30,6.013848292241164e-06,0.5523678860385871
JADE,cec2014,5,20,nan,0,30,20.018010431387324,20.04922208934694
JADE,cec2014,6,20,1200100.0,2,30,4.638422979041934e-11,0.016738108470660033
JADE,cec2014,7,20,75362.06896551725,29,30,0.0,8.338664277592518e-10
JADE,cec2014,8,20,nan,0,30,2.186895926570287e-07,8.509998906447436e-07
JADE,cec2014,9,20,nan,0,30,3.58910043530625,7.834886763501053
JADE,cec2014,10,20,nan,0,30,0.7200845325642149,2.208020131923028
JADE,cec2014,11,20,nan,0,30,122.89086789220164,368.6472571015328
JADE,cec2014,12,20,nan,0,30,0.049718613638106035,0.08029578156408661
JADE,cec2014,13,20,nan,0,30,0.12759209401042426,0.1665446884358668
JADE,cec2014,14,20,nan,0,30,0.1388760103977802,0.215686488598908
JADE,cec2014,15,20,nan,0,30,1.1491793932771088,1.634886669698623
JADE,cec2014,16,20,nan,0,30,3.1551636020710703,3.8012579700797535
JADE,cec2014,17,20,nan,0,30,312.79278191721073,815.8225052587114
JADE,cec2014,18,20,nan,0,30,129.4760569457203,2285.1837471226686
JADE,cec2014,19,20,nan,0,30,5.744425131049411,8.74512009068376
JADE,cec2014,20,20,nan,0,30,6.041743896234493,16.8751863730793
JADE,cec2014,21,20,nan,0,30,2.194422374176611,117.33816113931357
JADE,cec2014,22,20,nan,0,30,23.403041089091857,71.5678372731031
JADE,cec2014,23,20,nan,0,30,193.26994697978898,193.26994697978898
JADE,cec2014,24,20,nan,0,30,209.00374943748557,212.1661220252441
JADE,cec2014,25,20,nan,0,30,202.10928072513298,202.19370727512285
JADE,cec2014,26,20,nan,0,30,100.12097298151366,100.17318499068192
JADE,cec2014,27,20,nan,0,30,14.7432816081282,304.57127604418685
JADE,cec2014,28,20,nan,0,30,544.7797387202982,660.9424880739422
JADE,cec2014,29,20,nan,0,30,983.981053881565,1638.970918360553
JADE,cec2014,30,20,nan,0,30,7749.363448055117,11587.485944762693
LBFGSB,cec2014,1,20,nan,0,30,8.660576023089561e-05,2434781531.21298
LBFGSB,cec2014,2,20,29782.0,22,30,4.999947122996673e-10,3691263736.6852965
LBFGSB,cec2014,3,20,nan,0,30,5.426080917914078e-06,626565177.7496831
LBFGSB,cec2014,4,20,nan,0,30,5.644903922075173e-08,14864.706285289612
LBFGSB,cec2014,5,20,nan,0,30,19.99973133295805,19.999994209699572
LBFGSB,cec2014,6,20,nan,0,30,30.49906283587279,37.92231901580401
LBFGSB,cec2014,7,20,nan,0,30,2.2600943339057267e-08,11.824474596692331
LBFGSB,cec2014,8,20,nan,0,30,123.37478829824545,292.3329063446678
LBFGSB,cec2014,9,20,nan,0,30,199.98486363659663,303.7397778898654
LBFGSB,cec2014,10,20,nan,0,30,2870.430687816327,3859.0646550294127
LBFGSB,cec2014,11,20,nan,0,30,2190.869003088652,3841.980745397807
LBFGSB,cec2014,12,20,nan,0,30,2.630683142171847,6.805916123600809
LBFGSB,cec2014,13,20,nan,0,30,0.11796562117160647,2.531970479217383
LBFGSB,cec2014,14,20,nan,0,30,0.4321490890349651,5.95561286431232
LBFGSB,cec2014,15,20,nan,0,30,113.46690895222105,141060152.66593555
LBFGSB,cec2014,16,20,nan,0,30,8.198998348631221,9.44397340631715
LBFGSB,cec2014,17,20,nan,0,30,361.1274170836259,1857.9543686318589
LBFGSB,cec2014,18,20,nan,0,30,672.2432360777943,8326.838019959901
LBFGSB,cec2014,19,20,nan,0,30,81.33494412298614,471.56352875923125
LBFGSB,cec2014,20,20,nan,0,30,318.83284188937796,1844.426807944172
LBFGSB,cec2014,21,20,nan,0,30,21.79123881448595,15921598659.240837
LBFGSB,cec2014,22,20,nan,0,30,753.2778801022778,3737.5296812832985
LBFGSB,cec2014,23,20,nan,0,30,193.26994998732016,206.56841721277914
LBFGSB,cec2014,24,20,nan,0,30,223.83828223460523,297.0629847934885
LBFGSB,cec2014,25,20,nan,0,30,207.82112137094873,228.06932101691189
LBFGSB,cec2014,26,20,nan,0,30,100.4710407342177,230.46949616693564
LBFGSB,cec2014,27,20,nan,0,30,481.43924744053857,3469.25949353757
LBFGSB,cec2014,28,20,nan,0,30,1215.566773792185,3475.3264383382284
LBFGSB,cec2014,29,20,nan,0,30,3083.5093711724676,8735.024938204324
LBFGSB,cec2014,30,20,nan,0,30,10783.556652441526,52656.685093636865
LSHADE,cec2014,1,20,nan,0,30,3.306031999272818e-07,0.0004213520040896886
LSHADE,cec2014,2,20,62613.333333333336,30,30,0.0,0.0
LSHADE,cec2014,3,20,92407.69230769231,26,30,0.0,9.202140442236365e-09
LSHADE,cec2014,4,20,nan,0,30,0.0006577470200568314,0.378286865002057
LSHADE,cec2014,5,20,nan,0,30,20.05103441295148,20.083569215350394
LSHADE,cec2014,6,20,181307.6923076923,13,30,0.0,0.14222207927834915
LSHADE,cec2014,7,20,50300.0,30,30,0.0,3.789561257387201e-15
LSHADE,cec2014,8,20,184715.38461538462,13,30,2.6000179786933586e-10,6.135517954438304e-08
LSHADE,cec2014,9,20,nan,0,30,10.061845577849795,14.78108782809256
LSHADE,cec2014,10,20,nan,0,30,18.968215794409844,29.180466257927037
LSHADE,cec2014,11,20,nan,0,30,362.6759799006659,611.5220906564666
LSHADE,cec2014,12,20,nan,0,30,0.09128242858287194,0.13741371953135512
LSHADE,cec2014,13,20,nan,0,30,0.1486613267629764,0.2085186422301831
LSHADE,cec2014,14,20,nan,0,30,0.17139360282817506,0.2611357726743411
LSHADE,cec2014,15,20,nan,0,30,1.4953022249421792,2.077933578006499
LSHADE,cec2014,16,20,nan,0,30,3.7432245824086294,4.450692967036677
LSHADE,cec2014,17,20,nan,0,30,134.63085157969908,768.1923430562292
LSHADE,cec2014,18,20,nan,0,30,267.05759559834587,4310.025984183813
LSHADE,cec2014,19,20,nan,0,30,5.5560973387412105,8.310532450846722
LSHADE,cec2014,20,20,nan,0,30,5.032532031001892,13.323838418665847
LSHADE,cec2014,21,20,nan,0,30,1.3118174465053016,320.54781225192636
LSHADE,cec2014,22,20,nan,0,30,21.6590090028094,23.892358846902393
LSHADE,cec2014,23,20,nan,0,30,193.26994697978898,194.23037542444732
LSHADE,cec2014,24,20,nan,0,30,209.89743285769782,212.10287084873275
LSHADE,cec2014,25,20,nan,0,30,202.10593391388375,202.13949077382983
LSHADE,cec2014,26,20,nan,0,30,100.12369205094956,100.19492842669197
LSHADE,cec2014,27,20,nan,0,30,300.0,309.2865495955318
LSHADE,cec2014,28,20,nan,0,30,544.6686648792797,605.3750148746116
LSHADE,cec2014,29,20,nan,0,30,866.8726165432922,1306.1149788245048
LSHADE,cec2014,30,20,nan,0,30,7746.995870754472,23128.69538293988
MealpyGA,cec2014,1,20,nan,0,30,89747.6155045385,889558.4673735427
MealpyGA,cec2014,2,20,nan,0,30,139816.1511426035,363632.08223738975
MealpyGA,cec2014,3,20,nan,0,30,1390.4007050017842,11574.47524332322
MealpyGA,cec2014,4,20,nan,0,30,0.4450909865499284,40.00977481165832
MealpyGA,cec2014,5,20,nan,0,30,2.4085328149722613,17.179809735863696
MealpyGA,cec2014,6,20,nan,0,30,1.5060743684600766,3.976042197643168
MealpyGA,cec2014,7,20,nan,0,30,0.2544626782909063,0.48756682415912944
MealpyGA,cec2014,8,20,nan,0,30,0.04856076485395988,0.13753133841519988
MealpyGA,cec2014,9,20,nan,0,30,7.054354956800125,14.96546609297149
MealpyGA,cec2014,10,20,nan,0,30,0.47574563817033777,1.090723101715533
MealpyGA,cec2014,11,20,nan,0,30,36.23568333125513,474.6063504906737
MealpyGA,cec2014,12,20,nan,0,30,0.02034430459525538,0.03964468623055382
MealpyGA,cec2014,13,20,nan,0,30,0.260177919768239,0.5248969995256403
MealpyGA,cec2014,14,20,nan,0,30,0.2148725879394533,0.5097052440476166
MealpyGA,cec2014,15,20,nan,0,30,1.1601073760593863,2.8951131404267927
MealpyGA,cec2014,16,20,nan,0,30,2.221624046238503,3.622675709238221
MealpyGA,cec2014,17,20,nan,0,30,53494.00477374524,772053.9118872996
MealpyGA,cec2014,18,20,nan,0,30,26868.65016598779,80431.62732618823
MealpyGA,cec2014,19,20,nan,0,30,12.534186602653335,506.5814315834079
MealpyGA,cec2014,20,20,nan,0,30,8240.61850307108,49630.72243393534
MealpyGA,cec2014,21,20,nan,0,30,6493.276920194587,132880.79920520322
MealpyGA,cec2014,22,20,nan,0,30,26.48197368097044,432.1238960946492
MealpyGA,cec2014,23,20,nan,0,30,193.28065369322394,205.80378038918812
MealpyGA,cec2014,24,20,nan,0,30,212.40803359442543,216.29270901342377
MealpyGA,cec2014,25,20,nan,0,30,202.7312100406507,203.81231017635005
MealpyGA,cec2014,26,20,nan,0,30,100.32832898005654,100.49632642482447
MealpyGA,cec2014,27,20,nan,0,30,328.9479374668904,399.07030034748016
MealpyGA,cec2014,28,20,nan,0,30,717.1611621407283,957.6259738637824
MealpyGA,cec2014,29,20,nan,0,30,2501.434058729973,34861.18632608383
MealpyGA,cec2014,30,20,nan,0,30,35770.83531459222,257024.2469980455
NLSHADE-RSP,cec2014,1,20,nan,0,30,80.3376877094197,2327.7332306785497
NLSHADE-RSP,cec2014,2,20,80002.0,30,30,2.842170943040401e-14,5.523285532641846e-13
NLSHADE-RSP,cec2014,3,20,nan,0,30,2.892123632136645e-06,0.003432466488271757
NLSHADE-RSP,cec2014,4,20,nan,0,30,9.516055393987699e-05,0.6850555021835173
NLSHADE-RSP,cec2014,5,20,nan,0,30,18.499974729544533,19.969448721220182
NLSHADE-RSP,cec2014,6,20,nan,0,30,0.001236668889532666,0.02491511590964895
NLSHADE-RSP,cec2014,7,20,80002.0,30,30,0.0,1.0648667133258035e-12
NLSHADE-RSP,cec2014,8,20,82760.62068965517,29,30,1.1368683772161603e-13,0.03316530190634239
NLSHADE-RSP,cec2014,9,20,nan,0,30,2.984877295535398,7.585297743093849
NLSHADE-RSP,cec2014,10,20,nan,0,30,0.07546791770437267,1.9846506954663103
NLSHADE-RSP,cec2014,11,20,nan,0,30,13.99438223310608,167.89920601067436
NLSHADE-RSP,cec2014,12,20,nan,0,30,0.016195702909726606,0.05214707158658408
NLSHADE-RSP,cec2014,13,20,nan,0,30,0.1357149053901594,0.1784784778288061
NLSHADE-RSP,cec2014,14,20,nan,0,30,0.14595159592113305,0.21904209913890707
NLSHADE-RSP,cec2014,15,20,nan,0,30,0.9326130580554945,1.6710389047138505
NLSHADE-RSP,cec2014,16,20,nan,0,30,2.377623133322004,3.3299534385812875
NLSHADE-RSP,cec2014,17,20,nan,0,30,3675.0367266977637,9698.783395771428
NLSHADE-RSP,cec2014,18,20,nan,0,30,10818.427162704302,23835.550993338486
NLSHADE-RSP,cec2014,19,20,nan,0,30,7.036343136454207,10.617256358109223
NLSHADE-RSP,cec2014,20,20,nan,0,30,103.52353462944302,690.159431738033
NLSHADE-RSP,cec2014,21,20,nan,0,30,940.6547840675548,3228.3172646468056
NLSHADE-RSP,cec2014,22,20,nan,0,30,23.555055788091522,31.177158070066266
NLSHADE-RSP,cec2014,23,20,nan,0,30,193.26994697978898,195.19080386910593
NLSHADE-RSP,cec2014,24,20,nan,0,30,123.1173900647409,164.0804974843671
NLSHADE-RSP,cec2014,25,20,nan,0,30,202.1265593945932,202.19429054415068
NLSHADE-RSP,cec2014,26,20,nan,0,30,100.07567491613099,100.18014433681284
NLSHADE-RSP,cec2014,27,20,nan,0,30,5.505020081752718,282.2812605606063
NLSHADE-RSP,cec2014,28,20,nan,0,30,675.9545188518068,812.5832099933484
NLSHADE-RSP,cec2014,29,20,nan,0,30,2436.821785964543,3642.8517675303465
NLSHADE-RSP,cec2014,30,20,nan,0,30,14921.864318511336,36060.567508933695
PSO,cec2014,1,20,nan,0,30,3456.4918540873546,184261.3540448105
PSO,cec2014,2,20,82858.62068965517,29,30,2.842170943040401e-14,7.835309929760115e-06
PSO,cec2014,3,20,nan,0,30,144.53348049032672,3109.9697518162725
PSO,cec2014,4,20,nan,0,30,0.0017955530448148238,23.704358292789017
PSO,cec2014,5,20,nan,0,30,20.00092719371969,20.469590824666202
PSO,cec2014,6,20,nan,0,30,4.644095913279557,7.498656550221665
PSO,cec2014,7,20,600100.0,4,30,2.2737367544323206e-13,0.024830882350829597
PSO,cec2014,8,20,nan,0,30,29.848721289170044,52.964836464350604
PSO,cec2014,9,20,nan,0,30,21.88906394588105,57.20994966871413
PSO,cec2014,10,20,nan,0,30,127.7996560088377,461.4413413750946
PSO,cec2014,11,20,nan,0,30,237.75864529026876,982.2041630118456
PSO,cec2014,12,20,nan,0,30,0.01446638751917817,0.07281627244886597
PSO,cec2014,13,20,nan,0,30,0.28897197657556717,0.6439899168846674
PSO,cec2014,14,20,nan,0,30,0.15755678949926732,0.4759144225702054
PSO,cec2014,15,20,nan,0,30,3.806322299173871,9.35493205519133
PSO,cec2014,16,20,nan,0,30,3.357373480610704,5.328442212922512
PSO,cec2014,17,20,nan,0,30,25828.807663308147,124183.32664720023
PSO,cec2014,18,20,nan,0,30,40141.20962678969,76607.89139262724
PSO,cec2014,19,20,nan,0,30,7.695691779751087,21.135050180957712
PSO,cec2014,20,20,nan,0,30,3975.9717904941917,43124.253380780734
PSO,cec2014,21,20,nan,0,30,3645.161987036494,27394.389015986977
PSO,cec2014,22,20,nan,0,30,38.01205589564597,352.27245661767944
PSO,cec2014,23,20,nan,0,30,193.26994697978944,199.99294609239945
PSO,cec2014,24,20,nan,0,30,212.19251793775538,221.38254558531668
PSO,cec2014,25,20,nan,0,30,202.27519422943624,204.29348323516425
PSO,cec2014,26,20,nan,0,30,100.27652276556637,100.5718937557481
PSO,cec2014,27,20,nan,0,30,389.9074974270643,479.24650043447815
PSO,cec2014,28,20,nan,0,30,768.6362306856131,1169.7656885623132
PSO,cec2014,29,20,nan,0,30,1727.6528654108342,10785.346483622088
PSO,cec2014,30,20,nan,0,30,36790.90298570307,4185775.924474577
Spiral-LSHADE,cec2014,1,20,nan,0,30,0.0002680718051237818,0.6495867389176311
Spiral-LSHADE,cec2014,2,20,nan,0,30,1.1999306821053324e-05,0.0005574743486230697
Spiral-LSHADE,cec2014,3,20,80000.0,30,30,5.059064278611913e-12,2.601590646615174e-10
Spiral-LSHADE,cec2014,4,20,nan,0,30,9.10101221052173e-08,12.872838643380938
Spiral-LSHADE,cec2014,5,20,nan,0,30,19.999826556291282,20.023590069164598
Spiral-LSHADE,cec2014,6,20,nan,0,30,0.003350637430230563,0.017661644059857432
Spiral-LSHADE,cec2014,7,20,80000.0,30,30,3.410605131648481e-13,3.7213491547542315e-12
Spiral-LSHADE,cec2014,8,20,nan,0,30,5.969754346332252,18.347368442655192
Spiral-LSHADE,cec2014,9,20,nan,0,30,9.949590573497744,22.205287049757022
Spiral-LSHADE,cec2014,10,20,nan,0,30,350.5706427201467,805.3096585301059
Spiral-LSHADE,cec2014,11,20,nan,0,30,604.2629774151492,1057.531835122382
Spiral-LSHADE,cec2014,12,20,nan,0,30,0.01561968375312972,0.22161485212817902
Spiral-LSHADE,cec2014,13,20,nan,0,30,0.07833561694019409,0.16599486701993554
Spiral-LSHADE,cec2014,14,20,nan,0,30,0.17245768877069168,0.256444978049088
Spiral-LSHADE,cec2014,15,20,nan,0,30,1.4769927835388899,2.714380618465801
Spiral-LSHADE,cec2014,16,20,nan,0,30,5.452942431383235,6.368534288309699
Spiral-LSHADE,cec2014,17,20,nan,0,30,3.522372897597279,19.59999466230712
Spiral-LSHADE,cec2014,18,20,nan,0,30,9.781663330185893,25.168309629815038
Spiral-LSHADE,cec2014,19,20,nan,0,30,6.617174410678672,9.220455325904588
Spiral-LSHADE,cec2014,20,20,nan,0,30,2.490687317915672,5.482390511382709
Spiral-LSHADE,cec2014,21,20,nan,0,30,1.3743119390969696,28.1708406114108
Spiral-LSHADE,cec2014,22,20,nan,0,30,21.541185802580003,24.717887903775182
Spiral-LSHADE,cec2014,23,20,nan,0,30,193.26994697978898,199.9929460923984
Spiral-LSHADE,cec2014,24,20,nan,0,30,212.94196825301378,213.5317857728272
Spiral-LSHADE,cec2014,25,20,nan,0,30,202.10593391388693,202.13407126525843
Spiral-LSHADE,cec2014,26,20,nan,0,30,100.10147292305874,100.17496603214903
Spiral-LSHADE,cec2014,27,20,nan,0,30,300.02708971798666,300.15238823645126
Spiral-LSHADE,cec2014,28,20,nan,0,30,566.7250546362056,618.667587176238
Spiral-LSHADE,cec2014,29,20,nan,0,30,862.1339509348409,1342.9722204865427
Spiral-LSHADE,cec2014,30,20,nan,0,30,7760.0010369124175,10385.366431366472
SSA,cec2014,1,20,nan,0,30,48958.0645170226,30538072.862212572
SSA,cec2014,2,20,nan,0,30,0.0003089314470514637,345.7851974825688
SSA,cec2014,3,20,nan,0,30,591.6964235328179,13173.426772783456
SSA,cec2014,4,20,nan,0,30,0.7429597340180294,212.34197707143602
SSA,cec2014,5,20,nan,0,30,19.994785420412313,19.99941145722777
SSA,cec2014,6,20,nan,0,30,18.58623972879002,23.49271729409026
SSA,cec2014,7,20,nan,0,30,1.2326913747529034e-06,0.05951275420380095
SSA,cec2014,8,20,nan,0,30,48.752903025993646,92.29858377485452
SSA,cec2014,9,20,nan,0,30,48.752887867107006,101.3527506771116
SSA,cec2014,10,20,nan,0,30,1298.595411111145,2378.296562848564
SSA,cec2014,11,20,nan,0,30,1283.9162134775643,2254.3157821697428
SSA,cec2014,12,20,nan,0,30,0.29802318815973194,1.2326439784950025
SSA,cec2014,13,20,nan,0,30,0.40108465187609,0.7064022513420848
SSA,cec2014,14,20,nan,0,30,0.1422147198766197,0.5088366997644168
SSA,cec2014,15,20,nan,0,30,92.06621129142968,536.2818402132251
SSA,cec2014,16,20,nan,0,30,6.313144846382102,7.652486394807322
SSA,cec2014,17,20,nan,0,30,47998.86976050648,4691424.446631835
SSA,cec2014,18,20,nan,0,30,21932.584678192237,10282982.5067251
SSA,cec2014,19,20,nan,0,30,22.54789087353629,129800.60424581826
SSA,cec2014,20,20,nan,0,30,11837.262625280353,7271157274.390039
SSA,cec2014,21,20,nan,0,30,43032.67124305389,2436540.164025634
SSA,cec2014,22,20,nan,0,30,641.7786718986317,234328.1899256577
SSA,cec2014,23,20,nan,0,30,200.00000000006048,200.00000000152406
SSA,cec2014,24,20,nan,0,30,200.000000023736,200.0010592977814
SSA,cec2014,25,20,nan,0,30,200.0000000000482,200.00000000023448
SSA,cec2014,26,20,nan,0,30,100.29040329206737,104.98918411292365
SSA,cec2014,27,20,nan,0,30,200.0,200.0000000012785
SSA,cec2014,28,20,nan,0,30,200.00000000027558,200.0000000078427
SSA,cec2014,29,20,nan,0,30,200.0000005247598,200.00235966856312
SSA,cec2014,30,20,nan,0,30,200.0535297689621,200.38023859565632
SciPyDE,cec2014,1,20,nan,0,30,157382.70559304184,352761.5332512862
SciPyDE,cec2014,2,20,nan,0,30,1.6251794501467032,5.9479949392883915
SciPyDE,cec2014,3,20,nan,0,30,4.38586393775654,37.42623324310126
SciPyDE,cec2014,4,20,nan,0,30,4.890218213102116,32.01910789960162
SciPyDE,cec2014,5,20,nan,0,30,20.822359733706662,21.118943233599946
SciPyDE,cec2014,6,20,nan,0,30,24.853944034577694,28.189248676147926
SciPyDE,cec2014,7,20,nan,0,30,7.989231077100044,10.984854780469611
SciPyDE,cec2014,8,20,nan,0,30,62.356870775785865,85.42773714935869
SciPyDE,cec2014,9,20,nan,0,30,67.21444628785457,99.5594252256619
SciPyDE,cec2014,10,20,nan,0,30,2239.2469133462864,3017.844482781356
SciPyDE,cec2014,11,20,nan,0,30,2879.7319077000293,3426.826262752859
SciPyDE,cec2014,12,20,nan,0,30,2.8626427129674994,4.122568137488004
SciPyDE,cec2014,13,20,nan,0,30,4.0395581182863225,5.227818229639153
SciPyDE,cec2014,14,20,nan,0,30,9.835154973698309,16.822021698249802
SciPyDE,cec2014,15,20,nan,0,30,12.650879503786427,16.885262001409334
SciPyDE,cec2014,16,20,nan,0,30,8.274759117233089,8.956789699761611
SciPyDE,cec2014,17,20,nan,0,30,64309.762405099114,278587.9653204507
SciPyDE,cec2014,18,20,nan,0,30,1441004.3418684108,6454512.252979341
SciPyDE,cec2014,19,20,nan,0,30,81.29756794718651,663.8040664651235
SciPyDE,cec2014,20,20,nan,0,30,43317.9737527292,165165.8688688511
SciPyDE,cec2014,21,20,nan,0,30,91445.97092810771,318005.65041968465
SciPyDE,cec2014,22,20,nan,0,30,279.5389006235391,708.7408324929389
SciPyDE,cec2014,23,20,nan,0,30,227.98359831694688,250.6596023323558
SciPyDE,cec2014,24,20,nan,0,30,251.25910391346633,276.325295182334
SciPyDE,cec2014,25,20,nan,0,30,215.86029736355113,223.4685437582292
SciPyDE,cec2014,26,20,nan,0,30,101.82472221773423,102.68780850433922
SciPyDE,cec2014,27,20,nan,0,30,406.02137074588836,499.47690228293686
SciPyDE,cec2014,28,20,nan,0,30,634.9404921444484,827.1051469286009
SciPyDE,cec2014,29,20,nan,0,30,13705.360892567172,173915.5125342344
SciPyDE,cec2014,30,20,nan,0,30,152258.12232585147,1848487.3877105347
jSO,cec2014,1,20,nan,0,30,1.6667296165451262e-07,0.00026804811824897946
jSO,cec2014,2,20,71030.23333333334,30,30,0.0,2.4632148173016807e-14
jSO,cec2014,3,20,77106.46666666666,30,30,1.7053025658242404e-13,4.5001039931473014e-12
jSO,cec2014,4,20,nan,0,30,0.008185673891148326,0.39349900740861393
jSO,cec2014,5,20,nan,0,30,20.042281554967417,20.15086668825646
jSO,cec2014,6,20,96679.625,24,30,1.1368683772161603e-13,5.6201525050407024e-06
jSO,cec2014,7,20,66059.0,30,30,0.0,3.410605131648481e-14
jSO,cec2014,8,20,nan,0,30,7.133896474442736e-06,0.21391751566626455
jSO,cec2014,9,20,nan,0,30,1.4837046267407459,6.714052532352343
jSO,cec2014,10,20,nan,0,30,15.142477594514276,44.560252615015635
jSO,cec2014,11,20,nan,0,30,83.16595189768304,404.3005417749963
jSO,cec2014,12,20,nan,0,30,0.14027630563737148,0.2081892056026618
jSO,cec2014,13,20,nan,0,30,0.06392815903450355,0.18309555450044476
jSO,cec2014,14,20,nan,0,30,0.1304500548408214,0.2690048960748906
jSO,cec2014,15,20,nan,0,30,1.0310835386744657,1.884330863986664
jSO,cec2014,16,20,nan,0,30,3.3009040519541486,4.874583299432349
jSO,cec2014,17,20,nan,0,30,5.988555236496268,39.763898958388836
jSO,cec2014,18,20,nan,0,30,5.738922049955818,108.38543644124145
jSO,cec2014,19,20,nan,0,30,7.417855272522729,9.670082144586626
jSO,cec2014,20,20,nan,0,30,0.8552971010180954,4.029205666266292
jSO,cec2014,21,20,nan,0,30,1.2774996080065648,7.930956074278386
jSO,cec2014,22,20,nan,0,30,24.321812766489984,26.47150853236106
jSO,cec2014,23,20,nan,0,30,193.26994697978898,193.26994697978898
jSO,cec2014,24,20,nan,0,30,200.17113243848235,209.1834731797775
jSO,cec2014,25,20,nan,0,30,202.10176800843055,202.11189836957092
jSO,cec2014,26,20,nan,0,30,100.11091741936752,100.18895678232683
