alg,suite,fid,dim,run,fbest,err,nfe,hit,time_sec
JADE,cec2014,1,20,8,100.00006108040361,6.10804036114132e-05,80100,0,2.2132394313812256
jSO,cec2014,1,20,8,100.00000550931125,5.509311250762039e-06,80334,0,2.3075530529022217
Spiral-LSHADE,cec2014,1,20,8,100.02796151791006,0.02796151791005741,80000,0,5.346906661987305
CMAES,cec2014,1,20,8,100.00000000000001,1.4210854715202004e-14,16405,1,1.7757270336151123
SciPyDE,cec2014,1,20,8,510316.2161272072,510216.2161272072,80100,0,3.577463150024414
LBFGSB,cec2014,1,20,8,5868.983463283116,5768.983463283116,52080,0,1.436596155166626
PSO,cec2014,1,20,8,136628.80616140907,136528.80616140907,80100,0,4.9957849979400635
GWO,cec2014,1,20,8,3989743.7982545826,3989643.7982545826,80100,0,5.8032543659210205
MealpyGA,cec2014,1,20,8,1132476.9914754776,1132376.9914754776,80100,0,8.936226844787598
SSA,cec2014,1,20,8,129967978.28772162,129967878.28772162,152100,0,13.162919998168945
NLSHADE-RSP,cec2014,1,20,9,1387.9423160377228,1287.9423160377228,80002,0,2.0065767765045166
LSHADE,cec2014,1,20,9,100.00022139091077,0.00022139091076667228,80100,0,2.189310312271118
JADE,cec2014,1,20,9,100.00000207850584,2.0785058438832493e-06,80100,0,2.1583831310272217
jSO,cec2014,1,20,9,100.00000016667296,1.6667296165451262e-07,80334,0,2.2821803092956543
Spiral-LSHADE,cec2014,1,20,9,100.0264701091799,0.026470109179896895,80000,0,5.172968626022339
CMAES,cec2014,1,20,9,100.00000000000001,1.4210854715202004e-14,17329,1,1.8890786170959473
SciPyDE,cec2014,1,20,9,362594.83011824824,362494.83011824824,80100,0,3.4195966720581055
LBFGSB,cec2014,1,20,9,5868.989219451415,5768.989219451415,40593,0,1.0763745307922363
PSO,cec2014,1,20,9,12258.42003886777,12158.42003886777,80100,0,4.906389236450195
GWO,cec2014,1,20,9,2774548.1606395533,2774448.1606395533,80100,0,5.783583402633667
MealpyGA,cec2014,1,20,9,1827475.86185039,1827375.86185039,80100,0,9.018005847930908
SSA,cec2014,1,20,9,127318864.17346004,127318764.17346004,152100,0,13.886669397354126
NLSHADE-RSP,cec2014,1,20,10,2939.114048621835,2839.114048621835,80002,0,2.2331771850585938
LSHADE,cec2014,1,20,10,100.00159083612117,0.0015908361211671718,80100,0,2.422851324081421
JADE,cec2014,1,20,10,100.00001184509148,1.1845091478335235e-05,80100,0,2.3680973052978516
jSO,cec2014,1,20,10,100.00071731787916,0.0007173178791646251,80334,0,2.4562909603118896
Spiral-LSHADE,cec2014,1,20,10,101.49776887280557,1.4977688728055654,80000,0,5.637019634246826
CMAES,cec2014,1,20,10,100.00000000000001,1.4210854715202004e-14,22357,1,2.6651437282562256
SciPyDE,cec2014,1,20,10,230892.06574086944,230792.06574086944,80100,0,3.732100486755371
LBFGSB,cec2014,1,20,10,5868.994461780995,5768.994461780995,35154,0,1.0159766674041748
PSO,cec2014,1,20,10,174854.9959723297,174754.9959723297,80100,0,5.257316827774048
GWO,cec2014,1,20,10,5528860.792199718,5528760.792199718,80100,0,5.578191757202148
MealpyGA,cec2014,1,20,10,139839.66982912907,139739.66982912907,80100,0,8.726283073425293
SSA,cec2014,1,20,10,2131776.00682529,2131676.00682529,152100,0,13.94749927520752
NLSHADE-RSP,cec2014,1,20,11,3631.0033914782516,3531.0033914782516,80002,0,2.0104496479034424
LSHADE,cec2014,1,20,11,100.000020032021,2.003202099842838e-05,80100,0,2.1901118755340576
JADE,cec2014,1,20,11,100.00000009717708,9.717707882828108e-08,80100,0,2.1483402252197266
jSO,cec2014,1,20,11,100.00000683425255,6.834252545218078e-06,80334,0,2.2420825958251953
Spiral-LSHADE,cec2014,1,20,11,100.03260249466932,0.032602494669319526,80000,0,5.250684022903442
CMAES,cec2014,1,20,11,100.00000000000001,1.4210854715202004e-14,17413,1,1.7084603309631348
SciPyDE,cec2014,1,20,11,317141.86327806866,317041.86327806866,80100,0,3.427232265472412
LBFGSB,cec2014,1,20,11,100.00008660576023,8.660576023089561e-05,62118,0,1.6384072303771973
PSO,cec2014,1,20,11,106365.91005280019,106265.91005280019,80100,0,4.860065460205078
GWO,cec2014,1,20,11,8300654.429739263,8300554.429739263,80100,0,5.692662715911865
MealpyGA,cec2014,1,20,11,1139365.0314031765,1139265.0314031765,80100,0,8.897023677825928
SSA,cec2014,1,20,11,1051387.7849386698,1051287.7849386698,152100,0,13.7582848072052
NLSHADE-RSP,cec2014,1,20,12,1694.4253438337062,1594.4253438337062,80002,0,2.115550994873047
LSHADE,cec2014,1,20,12,100.00011947865276,0.00011947865276340508,80100,0,2.297520875930786
JADE,cec2014,1,20,12,100.00000009066017,9.066016559700074e-08,80100,0,2.2505156993865967
jSO,cec2014,1,20,12,100.00005940046202,5.9400462021130807e-05,80334,0,2.332021713256836
Spiral-LSHADE,cec2014,1,20,12,100.13698189108749,0.13698189108748693,80000,0,5.387604713439941
CMAES,cec2014,1,20,12,100.00000000000003,2.842170943040401e-14,17221,1,1.9218988418579102
SciPyDE,cec2014,1,20,12,540592.1895017526,540492.1895017526,80100,0,3.5709309577941895
LBFGSB,cec2014,1,20,12,2187147.6616357276,2187047.6616357276,22596,0,0.6190955638885498
PSO,cec2014,1,20,12,71064.41382342893,70964.41382342893,80100,0,4.97044825553894
GWO,cec2014,1,20,12,7515961.0451810425,7515861.0451810425,80100,0,5.8390727043151855
MealpyGA,cec2014,1,20,12,1533150.155736845,1533050.155736845,80100,0,9.031960010528564
SSA,cec2014,1,20,12,49058.0645170226,48958.0645170226,152100,0,13.584075212478638
NLSHADE-RSP,cec2014,1,20,13,262.7261618648941,162.7261618648941,80002,0,2.092195987701416
LSHADE,cec2014,1,20,13,100.00005341573609,5.3415736090300925e-05,80100,0,2.275624990463257
JADE,cec2014,1,20,13,100.00004098271295,4.098271294594724e-05,80100,0,2.2324347496032715
jSO,cec2014,1,20,13,100.00085380700757,0.000853807007572982,80334,0,2.3315229415893555
Spiral-LSHADE,cec2014,1,20,13,100.51285139304176,0.5128513930417569,80000,0,5.571758270263672
CMAES,cec2014,1,20,13,100.00000000000001,1.4210854715202004e-14,15469,1,1.782381296157837
SciPyDE,cec2014,1,20,13,189048.28165959156,188948.28165959156,80100,0,3.7907392978668213
LBFGSB,cec2014,1,20,13,5868.991253365184,5768.991253365184,44940,0,1.3185667991638184
PSO,cec2014,1,20,13,14273.190666239283,14173.190666239283,80100,0,4.9838197231292725
GWO,cec2014,1,20,13,4596922.31472122,4596822.31472122,80100,0,5.6452107429504395
MealpyGA,cec2014,1,20,13,335792.2482474199,335692.2482474199,80100,0,9.014617681503296
SSA,cec2014,1,20,13,135368629.26230872,135368529.26230872,152100,0,14.269380331039429
NLSHADE-RSP,cec2014,1,20,14,1228.3816308827652,1128.3816308827652,80002,0,2.214388608932495
LSHADE,cec2014,1,20,14,100.00309211255932,0.0030921125593152965,80100,0,2.4161272048950195
JADE,cec2014,1,20,14,100.00000146413622,1.4641362184875106e-06,80100,0,2.3546078205108643
jSO,cec2014,1,20,14,100.00005289349266,5.289349266490717e-05,80334,0,2.460303783416748
Spiral-LSHADE,cec2014,1,20,14,101.34860582730154,1.3486058273015402,80000,0,5.684268951416016
CMAES,cec2014,1,20,14,100.00000000000001,1.4210854715202004e-14,16741,1,1.9306387901306152
SciPyDE,cec2014,1,20,14,423626.0206767448,423526.0206767448,80100,0,3.747269868850708
LBFGSB,cec2014,1,20,14,100.0008692479825,0.0008692479824929933,55230,0,1.5856518745422363
PSO,cec2014,1,20,14,107866.44648482573,107766.44648482573,80100,0,5.299213647842407
GWO,cec2014,1,20,14,4218324.961878783,4218224.961878783,80100,0,6.203174114227295
MealpyGA,cec2014,1,20,14,1713501.448554011,1713401.448554011,80100,0,9.341968774795532
SSA,cec2014,1,20,14,66143827.18139495,66143727.18139495,152100,0,13.536294221878052
NLSHADE-RSP,cec2014,1,20,15,1284.8926092296365,1184.8926092296365,80002,0,2.0974013805389404
LSHADE,cec2014,1,20,15,100.00000103073732,1.0307373230489247e-06,80100,0,2.2848479747772217
JADE,cec2014,1,20,15,100.00000106434808,1.0643480834460206e-06,80100,0,2.240999937057495
jSO,cec2014,1,20,15,100.00002137820819,2.1378208188593817e-05,80334,0,2.3317439556121826
Spiral-LSHADE,cec2014,1,20,15,100.05875256452384,0.05875256452384292,80000,0,5.362145900726318
CMAES,cec2014,1,20,15,100.00000000000001,1.4210854715202004e-14,16333,1,1.8213870525360107
SciPyDE,cec2014,1,20,15,326710.17799116205,326610.17799116205,80100,0,3.5612943172454834
LBFGSB,cec2014,1,20,15,5868.987389756316,5768.987389756316,36729,0,1.0140514373779297
PSO,cec2014,1,20,15,24243.229679598953,24143.229679598953,80100,0,5.026643514633179
GWO,cec2014,1,20,15,2870815.54931845,2870715.54931845,80100,0,5.869503021240234
MealpyGA,cec2014,1,20,15,762521.1304974549,762421.1304974549,80100,0,9.064817905426025
SSA,cec2014,1,20,15,388356.0564795232,388256.0564795232,152100,0,13.624696016311646
NLSHADE-RSP,cec2014,1,20,16,691.7294885601688,591.7294885601688,80002,0,2.1060590744018555
LSHADE,cec2014,1,20,16,100.00002478251736,2.478251735738013e-05,80100,0,2.29879093170166
JADE,cec2014,1,20,16,100.00000041728791,4.1728790733941423e-07,80100,0,2.2469654083251953
jSO,cec2014,1,20,16,100.00007590113027,7.5901130273337e-05,80334,0,2.3469557762145996
Spiral-LSHADE,cec2014,1,20,16,100.00048992261075,0.0004899226107539789,80000,0,5.384011268615723
CMAES,cec2014,1,20,16,100.00000000000001,1.4210854715202004e-14,15985,1,1.765392541885376
SciPyDE,cec2014,1,20,16,320566.1053290307,320466.1053290307,80100,0,3.5638434886932373
LBFGSB,cec2014,1,20,16,16868769282.070177,16868769182.070177,63,0,0.0022041797637939453
PSO,cec2014,1,20,16,395483.5261440485,395383.5261440485,80100,0,5.030608892440796
GWO,cec2014,1,20,16,497823.5258093469,497723.5258093469,80100,0,5.848715305328369
MealpyGA,cec2014,1,20,16,366737.45455525524,366637.45455525524,80100,0,9.088314771652222
SSA,cec2014,1,20,16,54850749.5767568,54850649.5767568,152100,0,14.061373710632324
NLSHADE-RSP,cec2014,1,20,17,4584.932046198819,4484.932046198819,80002,0,2.2190134525299072
LSHADE,cec2014,1,20,17,100.00133004470482,0.0013300447048152364,80100,0,2.4384796619415283
JADE,cec2014,1,20,17,100.00001214788696,1.2147886963020937e-05,80100,0,2.374134063720703
jSO,cec2014,1,20,17,100.00000813135318,8.131353183671308e-06,80334,0,2.469494104385376
Spiral-LSHADE,cec2014,1,20,17,100.09683592526208,0.09683592526208429,80000,0,5.739140510559082
CMAES,cec2014,1,20,17,100.00000000000001,1.4210854715202004e-14,16765,1,1.9706003665924072
SciPyDE,cec2014,1,20,17,388736.42669995275,388636.42669995275,80100,0,3.8415141105651855
LBFGSB,cec2014,1,20,17,14366433672.230457,14366433572.230457,42,0,0.0016438961029052734
PSO,cec2014,1,20,17,814643.8768923868,814543.8768923868,80100,0,5.307563543319702
GWO,cec2014,1,20,17,825866.1922940331,825766.1922940331,80100,0,5.834833145141602
MealpyGA,cec2014,1,20,17,741302.4209745356,741202.4209745356,80100,0,9.08487057685852
SSA,cec2014,1,20,17,710785.1833152963,710685.1833152963,152100,0,14.231865406036377
NLSHADE-RSP,cec2014,1,20,18,531.1819817935025,431.1819817935025,80002,0,2.2299702167510986
LSHADE,cec2014,1,20,18,100.0000093425994,9.342599398109996e-06,80100,0,2.4111318588256836
JADE,cec2014,1,20,18,100.00000029343256,2.93432563580609e-07,80100,0,2.360869884490967
jSO,cec2014,1,20,18,100.00000362736982,3.6273698214017713e-06,80334,0,2.4537863731384277
Spiral-LSHADE,cec2014,1,20,18,104.31843006219088,4.318430062190885,80000,0,5.668404817581177
CMAES,cec2014,1,20,18,100.00000000000001,1.4210854715202004e-14,16657,1,1.939253807067871
SciPyDE,cec2014,1,20,18,491449.3380913649,491349.3380913649,80100,0,3.7339982986450195
LBFGSB,cec2014,1,20,18,100.00034572383461,0.0003457238346129543,51093,0,1.4602651596069336
PSO,cec2014,1,20,18,696332.2619041132,696232.2619041132,80100,0,5.2955238819122314
GWO,cec2014,1,20,18,19312890.246025268,19312790.246025268,80100,0,6.1822121143341064
MealpyGA,cec2014,1,20,18,1128530.7674952608,1128430.7674952608,80100,0,9.25032377243042
SSA,cec2014,1,20,18,410481.33716225886,410381.33716225886,152100,0,13.7919282913208
NLSHADE-RSP,cec2014,1,20,19,2737.6582139328593,2637.6582139328593,80002,0,2.090742588043213
LSHADE,cec2014,1,20,19,100.00000228070422,2.2807042228123464e-06,80100,0,2.2783329486846924
JADE,cec2014,1,20,19,100.00000000194005,1.9400516748646623e-09,80100,1,2.263598918914795
jSO,cec2014,1,20,19,100.00000983231952,9.832319520342025e-06,80334,0,2.328474998474121
Spiral-LSHADE,cec2014,1,20,19,100.31331139885415,0.3133113988541538,80000,0,5.367512464523315
CMAES,cec2014,1,20,19,100.00000000000003,2.842170943040401e-14,19585,1,2.1725082397460938
SciPyDE,cec2014,1,20,19,384923.5400017841,384823.5400017841,80100,0,3.598015546798706
LBFGSB,cec2014,1,20,19,5869.011970065371,5769.011970065371,33033,0,0.9141168594360352
PSO,cec2014,1,20,19,18514.48207394728,18414.48207394728,80100,0,5.04831600189209
GWO,cec2014,1,20,19,6456826.522984971,6456726.522984971,80100,0,5.893496036529541
MealpyGA,cec2014,1,20,19,446451.6804365179,446351.6804365179,80100,0,9.323611497879028
SSA,cec2014,1,20,19,871142.268635116,871042.268635116,152100,0,14.286006212234497
NLSHADE-RSP,cec2014,1,20,20,5954.036006910388,5854.036006910388,80002,0,2.2088093757629395
LSHADE,cec2014,1,20,20,100.00006653283107,6.653283107027619e-05,80100,0,2.412558078765869
JADE,cec2014,1,20,20,100.00000007174098,7.174098470841273e-08,80100,0,2.4494576454162598
jSO,cec2014,1,20,20,100.0002565530787,0.0002565530786995396,80334,0,2.463930606842041
Spiral-LSHADE,cec2014,1,20,20,100.70346742217112,0.7034674221711157,80000,0,5.733866214752197
CMAES,cec2014,1,20,20,100.00000000000001,1.4210854715202004e-14,15913,1,1.8652369976043701
SciPyDE,cec2014,1,20,20,199612.98839121388,199512.98839121388,80100,0,3.7641043663024902
LBFGSB,cec2014,1,20,20,26213021332.96163,26213021232.96163,84,0,0.0029151439666748047
PSO,cec2014,1,20,20,938920.5489095855,938820.5489095855,80100,0,5.318901300430298
GWO,cec2014,1,20,20,5389039.886812584,5388939.886812584,80100,0,5.751845121383667
MealpyGA,cec2014,1,20,20,1342602.2124961093,1342502.2124961093,80100,0,9.049388885498047
SSA,cec2014,1,20,20,527008.6146013921,526908.6146013921,152100,0,13.600471496582031
NLSHADE-RSP,cec2014,1,20,21,1084.7318294313686,984.7318294313686,80002,0,2.090045690536499
LSHADE,cec2014,1,20,21,100.00000172345489,1.723454886359832e-06,80100,0,2.2855379581451416
JADE,cec2014,1,20,21,100.00000000595969,5.9596914070425555e-09,80100,1,2.238445281982422
jSO,cec2014,1,20,21,100.00000664229809,6.642298089332144e-06,80334,0,2.3410227298736572
Spiral-LSHADE,cec2014,1,20,21,100.6207781645312,0.6207781645312025,80000,0,5.412892818450928
CMAES,cec2014,1,20,21,100.00000000000001,1.4210854715202004e-14,18181,1,2.0981571674346924
SciPyDE,cec2014,1,20,21,325889.74298298906,325789.74298298906,80100,0,3.572618007659912
LBFGSB,cec2014,1,20,21,1286654.107692386,1286554.107692386,15036,0,0.41385912895202637
PSO,cec2014,1,20,21,140997.1796388304,140897.1796388304,80100,0,5.053463697433472
GWO,cec2014,1,20,21,2416856.275940819,2416756.275940819,80100,0,5.831263542175293
MealpyGA,cec2014,1,20,21,89847.6155045385,89747.6155045385,80100,0,9.116677045822144
SSA,cec2014,1,20,21,781217.4379652417,781117.4379652417,152100,0,13.669902563095093
NLSHADE-RSP,cec2014,1,20,22,8005.306475962288,7905.306475962288,80002,0,2.1084630489349365
LSHADE,cec2014,1,20,22,100.00004536906314,4.536906314456246e-05,80100,0,2.3066799640655518
JADE,cec2014,1,20,22,100.0000003364998,3.364997951393889e-07,80100,0,2.2523117065429688
jSO,cec2014,1,20,22,100.00004217543415,4.217543414597458e-05,80334,0,2.2891201972961426
Spiral-LSHADE,cec2014,1,20,22,100.00026807180512,0.0002680718051237818,80000,0,5.226614236831665
CMAES,cec2014,1,20,22,100.00000000000003,2.842170943040401e-14,17581,1,1.8880727291107178
SciPyDE,cec2014,1,20,22,559116.9486718187,559016.9486718187,80100,0,3.439833164215088
LBFGSB,cec2014,1,20,22,100.0001325435586,0.00013254355860681244,55083,0,1.470841407775879
PSO,cec2014,1,20,22,762489.4988438622,762389.4988438622,80100,0,4.870326280593872
GWO,cec2014,1,20,22,3472027.35461569,3471927.35461569,80100,0,5.965057134628296
MealpyGA,cec2014,1,20,22,1490152.3019204647,1490052.3019204647,80100,0,9.213879585266113
SSA,cec2014,1,20,22,382012.74353038875,381912.74353038875,152100,0,14.680392742156982
NLSHADE-RSP,cec2014,1,20,23,1200.1736351245859,1100.1736351245859,80002,0,2.223956823348999
LSHADE,cec2014,1,20,23,100.00004878620328,4.8786203279860274e-05,80100,0,2.433769464492798
JADE,cec2014,1,20,23,100.002165322016,0.002165322015997617,80100,0,2.3725223541259766
jSO,cec2014,1,20,23,100.00080760484855,0.0008076048485463616,80334,0,2.4658305644989014
Spiral-LSHADE,cec2014,1,20,23,101.2334918812116,1.2334918812116058,80000,0,5.743832111358643
CMAES,cec2014,1,20,23,100.00000000000003,2.842170943040401e-14,18013,1,2.1606791019439697
SciPyDE,cec2014,1,20,23,319531.9785538971,319431.9785538971,80100,0,3.7685694694519043
LBFGSB,cec2014,1,20,23,5868.9894856638875,5768.9894856638875,40635,0,1.178968906402588
PSO,cec2014,1,20,23,109345.57103571734,109245.57103571734,80100,0,5.2747180461883545
GWO,cec2014,1,20,23,1880865.3580837415,1880765.3580837415,80100,0,5.741499423980713
MealpyGA,cec2014,1,20,23,1064717.819066153,1064617.819066153,80100,0,8.722232580184937
SSA,cec2014,1,20,23,20206504.144016694,20206404.144016694,152100,0,13.68212342262268
NLSHADE-RSP,cec2014,1,20,24,691.4048137082544,591.4048137082544,80002,0,2.224426507949829
LSHADE,cec2014,1,20,24,100.0000017561711,1.7561711018743154e-06,80100,0,2.4357259273529053
