% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.482767988e+02 +1.313367988e+02 +1.313367988e+02 +2.7396e+00 -6.1122e-01 +3.5860e+00 +1.9737e+00 -4.0582e+00 +4.7562e+00 +2.6114e+00 +2.8606e+00 -3.7189e+00 -4.9614e-01 -1.2920e+00 +4.2676e+00 +1.4387e+00 +3.2276e+00 -5.6586e-01 -2.7276e+00 +5.4585e-01 -4.3618e+00 +3.2763e+00 +1.3166e+00
2 0 +1.408857223e+02 +1.239457223e+02 +1.239457223e+02 +2.5809e+00 -1.4547e+00 +4.7070e+00 +3.9312e+00 +2.7838e+00 -3.0536e+00 -3.3279e-01 -4.5620e+00 -3.4571e+00 +1.8305e+00 +2.4476e+00 +4.6751e+00 -1.7417e+00 -1.2954e+00 -3.0444e-01 -3.1053e+00 -3.7008e+00 -2.4295e-01 -2.7309e+00 +1.6981e+00
3 0 +4.253582680e+01 +2.559582680e+01 +2.559582680e+01 -6.2848e-01 +3.3268e+00 +2.0027e+00 -1.8763e+00 +3.3226e+00 +3.0476e+00 -1.1252e+00 -2.1167e+00 +1.8250e+00 -3.6025e+00 -3.0009e+00 -4.9264e+00 +2.8692e+00 +1.6485e+00 +2.0517e+00 +2.8073e+00 -4.1084e-01 +6.8741e-01 -3.6020e+00 -3.8547e+00
10 0 +3.601961080e+01 +1.907961080e+01 +1.907961080e+01 +3.9079e+00 +3.9345e+00 +1.8858e-01 -1.8407e+00 +2.7201e+00 +1.6166e+00 -1.2634e+00 -4.0553e+00 +2.4679e+00 -2.3754e+00 +4.3681e+00 -2.5903e+00 -3.7724e+00 +3.3111e+00 -3.4672e+00 -3.2073e+00 +9.9383e-01 +3.7456e+00 -3.0357e+00 -1.8968e+00
15 0 +2.047917425e+01 +3.539174246e+00 +3.539174246e+00 -4.5652e+00 -3.1850e+00 -2.6326e+00 -2.5061e+00 +7.1233e-01 -8.3738e-01 -4.5075e+00 -1.2639e+00 +2.3753e-01 -3.9833e+00 +3.3346e+00 -4.4804e+00 +4.2484e+00 -4.0089e+00 +3.4357e+00 +4.0265e+00 +4.7957e+00 +3.0203e+00 +2.7948e+00 +1.4248e+00
254 0 +1.737567076e+01 +4.356707556e-01 +4.356707556e-01 -3.3138e+00 -3.3881e+00 -1.9795e+00 -3.5509e+00 +4.2192e+00 +1.2954e-01 +1.2358e+00 -1.4251e+00 -2.2375e+00 +3.1772e-02 -2.0568e+00 -1.5635e+00 -4.7249e-01 +5.7337e-02 +4.8431e+00 -2.7668e+00 -1.2024e-01 -3.5049e+00 -1.5000e+00 +2.1731e+00
309 0 +1.277226225e+01 -4.167737752e+00 -4.167737752e+00 +1.8934e+00 +6.1847e-01 -1.5890e+00 +7.0538e-01 +3.9158e+00 +1.5238e+00 +1.0248e+00 -3.9795e-01 -1.5430e+00 +1.9855e+00 +4.8098e+00 -7.5242e-01 -1.0779e+00 -7.1887e-01 -7.4456e-01 +4.9062e+00 +2.0678e+00 -1.4082e+00 -1.2850e+00 -6.9203e-01
410 0 +1.277226225e+01 -4.167737752e+00 -4.167737752e+00 +1.8934e+00 +6.1847e-01 -1.5890e+00 +7.0538e-01 +3.9158e+00 +1.5238e+00 +1.0248e+00 -3.9795e-01 -1.5430e+00 +1.9855e+00 +4.8098e+00 -7.5242e-01 -1.0779e+00 -7.1887e-01 -7.4456e-01 +4.9062e+00 +2.0678e+00 -1.4082e+00 -1.2850e+00 -6.9203e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.618353952e+01 +4.499353952e+01 +4.499353952e+01 +2.7396e+00 -6.1122e-01 +3.5860e+00 +1.9737e+00 -4.0582e+00 +4.7562e+00 +2.6114e+00 +2.8606e+00 -3.7189e+00 -4.9614e-01 -1.2920e+00 +4.2676e+00 +1.4387e+00 +3.2276e+00 -5.6586e-01 -2.7276e+00 +5.4585e-01 -4.3618e+00 +3.2763e+00 +1.3166e+00
