fid,CMAES,GA,GWO,JADE,LBFGSB,LSHADE,NLSHADE-RSP,PSO,SSA,SciPyDE,Spiral-LSHADE,jSO
1,4.168517383125922e-14,41.51126257057139,145.17895394674767,0.0,2139.5854390811346,1.894780628693601e-15,4.513367457548157e-12,1.7431981783981128e-13,1.401390811489852e-05,5.081545871381596,7.459751335166704e-12,2.6526928801710414e-14
2,47.02943221435378,62.94588692113349,61.41312536208884,49.08448258445403,948.185608468246,49.08448258445401,49.084483778698235,49.61484177186944,189.48822764629637,56.34899661174686,49.084482584458826,48.246680683217086
3,9.852859269206725e-14,1.576864388728912e-05,0.003771452512330563,3.789561257387202e-15,0.3173430686400858,0.0,2.2737367544323214e-14,2.1979455292845768e-13,1.918275908489401e-11,1.6579333384320611,0.0,0.0
4,89.20000000000006,98.99380120451733,94.21829973675085,42.26696630998793,877.1378150066048,39.913063259871976,129.24988657876776,168.41731683148677,272.7863218494008,203.33560774780167,61.21242577348585,31.057798763658443
5,0.5966060823929183,1.7212966085884092,0.3750543338650572,7.579122514774403e-14,13.254273292510922,3.789561257387202e-15,0.30220835839755483,3.6818933899124544,3.317159624175819,9.468955728411693,1.2126596023639046e-13,7.200166389035683e-14
6,176.57748836264577,88784.8491042878,75232.64797580264,3165.1508227665468,5034.990287294136,4033.325133446463,19058.99319469684,54851.19291102256,215601135.7117134,7977136.726945615,101.82298825385682,333.11342251862214
7,67.76087549238416,30.12768609355043,50.46870038386983,26.910798498660537,8448.866613662529,25.254485456343605,31.901803187157757,43.834498133191495,1345.0845837941047,99.53852640082262,26.127465994647217,27.72577950424283
8,54.3930611442202,857.3298211317493,815.6685586764221,24.36314855773911,1.5263496523952552e+19,23.9690941115802,31.363300021569103,369.7813743562426,2979.9762593573805,1122.3605573801733,24.011982690174623,21.142015572596634
9,335.6387753854308,352.0449712977631,349.52308680330265,335.63877538543056,604.1432534371893,335.63877538543056,324.4906345334581,367.77375141062606,1386.6639062011313,381.08840658358935,335.6387763747717,335.6387753854311
10,903.0060428637405,1264.7062550358746,966.8201269278386,430.07590549387857,3957.310483517831,401.52500934701214,398.9753579322028,660.6251828351932,1641.7948229790736,471.04305316503695,400.7973854730832,397.9659735556212
11,8.928206322404245e-12,2.667462307924461,6.025514713371907,4.547473508864641e-13,14080.47367901074,4.395891058569153e-13,2.3912434699013828e-09,1.9245357156201104,323.94879668741663,34.08310766290594,5.326765100714208e-07,1.0004441719502211e-12
12,260.5364579310206,261.7475630607066,251.6161434758232,238.94531620748992,1256.0467787792747,238.28094784023588,243.38092226003923,323.8121350335234,700.9092036227582,300.39963816205903,239.12718014047607,238.29900956479153
