fid,CMAES,GA,GWO,JADE,LBFGSB,LSHADE,NLSHADE-RSP,PSO,SSA,SciPyDE,Spiral-LSHADE,jSO
1,2.5566830863044954e-14,121.78969664858262,115.96145007167863,0.0,6289.538416964947,1.0378140918593056e-14,2.1359163432233322e-11,8.822998464226668e-14,3.0364721850483514e-05,3.033094755827867,1.5986110554769365e-11,2.8843275197512246e-14
2,8.973587434325038,23.88442587694823,12.20571974370291,3.1027999122917916e-14,1782.6201870166315,1.2447616744802145e-14,1.7436426475995296e-06,18.215174790765285,125.8668265421469,4.1928443075941875,1.0930176185630963e-11,1.704248677478743
3,3.930675844023432e-14,8.689945327663279e-06,0.006505529366969178,2.0756281837186113e-14,0.290253645155628,0.0,4.625213730065369e-14,9.871939379429583e-14,2.1319508095622067e-11,0.323002064303686,0.0,0.0
4,31.155228708229156,32.04562854952055,46.32354311060571,8.648289277321956,133.4925766979642,11.094388569873505,28.012855987018185,60.785543504833264,53.12747447532675,24.107421214829124,21.75820449021276,11.85763200210741
5,0.7404558729468743,1.0371678064267336,0.3738580186105262,5.450866654943914e-14,5.496863464784497,2.075628183718611e-14,0.4100044154983782,2.4407649905837956,1.7684430535542919,2.2166168258132695,1.2285629500888246e-13,5.572161601930487e-14
6,165.16138099747744,27932.17312608217,60362.68326177567,2970.1915703861414,6349.6679620539235,2870.71500645424,6739.657414136744,17625.866185109848,506214747.8919558,3937690.2432096167,159.09513272700775,437.0709026116879
7,144.35981107996062,3.9508169683180947,21.038318287032585,2.10839380859872,12616.588540642391,1.4368417099985529,3.741904269531168,23.580471336911206,655.7288805898634,28.8531627539654,3.9089892363567693,1.721735729787797
8,136.65794096542757,999.0403484990709,597.7012151755229,0.7616924278750835,5.808709779508545e+19,3.468778402998132,8.338693329425599,449.0708137457312,2022.1774437860577,752.8617588607982,1.509389876761152,8.4054157474636
9,2.322222735469462e-13,11.733676559003863,9.986588635069605,0.0,412.95192795595216,0.0,61.286521068010934,23.959131406252606,682.3157618203056,11.430349421759077,2.9150457747767066e-06,3.2120824548017694e-13
10,609.3796996715578,637.2570982896262,954.85935703579,130.25214097853666,783.0859705831981,4.638640045087273,2.159964153469671,522.400802658244,1223.0984677447357,68.84631727941782,1.3644880512364654,1.5159709644426198
11,1.4698350626342346e-12,5.621508193443304,4.855001803149757,0.0,20738.8899061543,8.302512734874443e-14,9.781110178357971e-09,5.4219842509233604,746.9492272659799,4.9170356057908835,2.4317446756394567e-07,2.2020421879983692e-13
12,16.971226052745934,11.713378525417529,9.669877298938644,2.205271281511039,688.9630243147881,0.7217621474343848,4.261049305546716,55.47315246944479,144.89610367519603,9.810478513497921,1.6541572576537507,1.2747683202711555
